id,final,source,old_name,google_name,name_sim,distance_m,business_status,food_signal,google_primary_type,google_phone,google_rating,has_photo,old_address,google_address,llm_verdict,llm_conf,llm_reason,google_maps_uri
2120,flagged,rule,פיק סלט,Pick Salad,0.667,652,CLOSED_PERMANENTLY,food,restaurant,04-611-7750,4.3,yes,"הרצל 31, טירת כרמל, Israel","HaPatish St 1, Tirat Carmel, 3901001, Israel",,,,https://maps.google.com/?cid=7527858858481056865&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2122,verified,regular,בורגר בר,בורגר בר,1.000,26,OPERATIONAL,food,restaurant,,5,no,"הרב עוזיאל 66, שלומי, Israel","HaRav Uziel St 66, Shlomi, Israel",,,,https://maps.google.com/?cid=8630590329681748032&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2123,verified,llm,בליסימו,בליסימו מוצקין,1.000,434,OPERATIONAL,food,cafe,,4.4,yes,"שדרות גושן 55, קריית מוצקין, Israel","Moshe Goshen Ave 55, Kiryat Motzkin, 2631313, Israel",yes,0.95,"Same unique name (בליסימו/Blissimo), same street (Goshen/גושן), same house number (55), same city (Kiryat Motzkin). Distance of 434m likely due to coordinate approximation rather than different locations.",https://maps.google.com/?cid=2582062977127930049&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2124,uncertain,llm-uncertain,מקדונלד'ס,McDonald's,0.750,2003,OPERATIONAL,food,fast_food_restaurant,052-944-0035,3.5,yes,"טשרניחובסקי 4, קניון 8 סנטר, קריית שמונה, Israel","Tchernikhovski St 4, Qiryat Shemona, 1103131, Israel",yes,0.95,"Chain name matches (McDonald's), street name and number match (Tchernikhovski/Tchernikhovsky 4), city matches (Qiryat Shemona). Large distance (2003m) is likely due to coordinate error in our database, but street address alignment is clear and definitive. Google's address is more precise.",https://maps.google.com/?cid=7806103774984961450&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2125,verified,address-first,קפה הבימה,קפה הבימה,1.000,738,OPERATIONAL,food,restaurant,04-988-6778,3.7,yes,"שד' קק""ל 99, כרמיאל, Israel","Sderot Kakal 99, Karmiel, 21951, Israel",,,,https://maps.google.com/?cid=8591417849079900512&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2126,flagged,rule,59 בשדרה,Sderot Ben Gurion 59,0.200,16,,other,premise,,,no,"שד' בן גוריון 59, המושבה הגרמנית, חיפה, Israel","Sderot Ben Gurion 59, Haifa, Israel",,,,https://maps.google.com/?cid=13040181035288535626&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2128,flagged,rule,האיטלקיה,האיטלקיה,1.000,29,CLOSED_PERMANENTLY,food,pizza_delivery,04-680-0640,3.8,yes,"רמת יזרעאל 13, מגדל העמק, Israel","Ramat Yizra'el St 13, Migdal HaEmek, Israel",,,,https://maps.google.com/?cid=14096447754911421540&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2129,no_match,llm-no,קפה נונע בית קפה על גלגלים,מתחם G,0.111,1631,OPERATIONAL,food,restaurant,04-870-7000,4,yes,"יקנעם, Israel","Ha-Tamar St 2, Yokne'am Illit, Israel",no,0.95,"A is 'Cafe Nonua' (mobile coffee café on wheels) - a unique named business. B is 'G Complex' - a different business name entirely. Despite both being in Yokne'am, the names don't match by translation/transliteration, and G Complex appears to be a commercial complex, not a mobile café.",https://maps.google.com/?cid=6226181873587464633&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2130,flagged,nonfood-reject,ניאה,Nea,0.500,35,OPERATIONAL,nonfood,hotel,04-995-8888,4.3,yes,"האלה 3, שבי ציון, Israel","HaEla St 3, Shavei Tzion, 2280600, Israel",,,,https://maps.google.com/?cid=9168633700575115165&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2132,flagged,rule,חיפושית בקפה,חיפושית בקפה,1.000,3422,CLOSED_PERMANENTLY,food,cafe,04-832-3548,3.9,yes,"שד' טרומפלדור 1, חיפה, Israel","Sderot Trumpeldor 1, Haifa, Israel",,,,https://maps.google.com/?cid=8184071952932834098&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2133,verified,regular,פיצה שמש,Pizza Shemesh,1.000,227,OPERATIONAL,food,pizza_restaurant,04-646-4777,4.2,yes,"משה שרת 3, עפולה, Israel","Moshe Sharet St 3, Afula, Israel",,,,https://maps.google.com/?cid=15059759007324221971&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2134,flagged,llm-no,בת-הרים מסעדת שף,שמחה בר יין של השף אוראל אוחיון -כשר simha wine bar,0.143,8,OPERATIONAL,food,wine_bar,052-258-9008,4.7,yes,"הנדיב 23, זכרון יעקב, Israel","Ha-Nadiv St 23, Zikhron Ya'akov, 3091124, Israel",no,0.95,"Different business names with different concepts: 'Bat-Harim Chef Restaurant' vs 'Simha Wine Bar by Chef Uriel Ohion'. Same address (Ha-Nadiv 23, Zikhron Ya'akov) but clearly distinct establishments - one is a restaurant, the other is a wine bar. These are different businesses at the same location.",https://maps.google.com/?cid=4018095411039553658&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2135,verified,llm,פיצה פורני,Forni Pizza & Ice Cream כשר למהדרין פיצה בטאבון,0.111,464,OPERATIONAL,food,pizza_restaurant,077-700-8917,4.6,yes,"דרך הגליל 2, חאן ראש פינה, Israel","Derech HaGalil 2, Rosh Pina, Israel",yes,0.95,"Name match (פיצה פורני = Forni Pizza), exact street address match (Derech HaGalil 2), same city (Rosh Pina). Distance of 464m likely due to coordinate imprecision. Unique restaurant name with strong alignment.",https://maps.google.com/?cid=7573298363907012935&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2136,verified,llm,הקובה של מומו,Momo's Cuba,0.111,906,OPERATIONAL,food,restaurant,077-414-2473,4,yes,"פלימן משה 8, קניון קסטרא, חיפה, Israel","קניון קסטרא, דרך משה פלימן 8, חיפה, Israel",yes,0.95,"Names match (Hebrew 'הקובה של מומו' = 'Momo's Cuba'), same mall (קניון קסטרא), same street (משה פלימן) and house number (8). Large distance likely due to coordinate geocoding error at mall location.",https://maps.google.com/?cid=8976473502557130536&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2137,no_match,llm-no,חומוס בסבוסה,Hummus Eliyahu,0.364,456,OPERATIONAL,food,restaurant,04-989-0916,4.5,yes,"התמר 2, קניון דרכים יקנעם, Israel","תחנת ""דלק"" פארק תעשיה יוקנעם, Yokne'am Illit, Israel",no,0.85,"Different business names (חומוס בסבוסה vs Hummus Eliyahu) with no translation/transliteration match. Different addresses: one in קניון דרכים (shopping mall), other in industrial park. 456m distance confirms separate locations.",https://maps.google.com/?cid=7155724250145036371&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2139,verified,regular,צ'ופסטיקני,צ'ופסטיקני אוכל בעפולה,1.000,57,OPERATIONAL,food,restaurant,04-606-3939,3.8,yes,"חטיבה תשע 1, עפולה, Israel","Hativa TeSha St 1, Afula, 1835501, Israel",,,,https://maps.google.com/?cid=14783169839246395846&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2141,flagged,rule,הפלאפל של שרון,הפלאפל של שרון,1.000,1004,CLOSED_PERMANENTLY,food,diner,055-240-9006,3,no,"הרצל 66, נהריה, Israel","Herzl St 66, Nahariyya, 2244401, Israel",,,,https://maps.google.com/?cid=16958944787272090593&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2144,no_match,nonfood-reject,נעימה,Little Kingdom,0.111,399,OPERATIONAL,nonfood,child_care_agency,04-640-2131,4.1,yes,"ירושלים 3, עפולה, Israel","Ha-Melakha St 12, Afula, Israel",,,,https://maps.google.com/?cid=11743499548750314472&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2145,flagged,llm-no,פיצה לנד,Golda Bahazer,0.143,150,OPERATIONAL,food,coffee_shop,052-376-7150,4.3,yes,"מרחביה (קיבוץ), Israel","גולדה בחצר, קיבוץ מרחביה, Merhavia (Kibbuts), 0019100, Israel",no,0.95,Names are completely different (פיצה לנד='Pizza Land' vs 'Golda Bahazer'). No translation/transliteration match. Different business concepts. Same kibbutz but different establishments.,https://maps.google.com/?cid=3651674117961511085&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2146,verified,regular,פיצה פריז,פיצה פריז,1.000,42,OPERATIONAL,food,pizza_delivery,072-329-0624,3.7,yes,"אלחדיף 4, טבריה, Israel","Al Hadif St 4, Tiberias, Israel",,,,https://maps.google.com/?cid=15353459991143911396&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2148,verified,llm,בדאלק,קייטרינג בדאלק,1.000,5375,OPERATIONAL,food,catering_service,04-840-2033,4.5,yes,"האיצטדיון 6, חיפה, Israel","Haitstadyon St 6, Haifa, Israel",yes,0.95,"Same unique business name (בדאלק/Badalak), identical street and house number (האיצטדיון 6 / Haitstadyon St 6), same city (חיפה/Haifa). Large distance_meters likely due to coordinate error in one database. Google's addition of 'קייטרינג' (catering) is a service description, not a name change.",https://maps.google.com/?cid=10697291753543608824&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2150,no_match,llm-no,בלאג'ו פאב מסעדה,חבר'ס פאב עפולה,0.500,350,OPERATIONAL,food,pub,052-639-5867,4.5,yes,"החשמל 9, עפולה, Israel","HaHashmal St 10, Afula, Israel",no,0.95,Different business names (בלאג'ו vs חבר'ס) that don't translate/transliterate to each other. Same street but different house numbers (9 vs 10) and 350m distance suggest different establishments.,https://maps.google.com/?cid=8915053116402162594&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2151,flagged,rule,צריף של בשר,צריף של בשר,1.000,125,CLOSED_PERMANENTLY,food,restaurant,,4.4,yes,"התפוח 1, סנטר הגליל, ראש פינה, Israel","HaTapu'ach St 1, Rosh Pinna, Israel",,,,https://maps.google.com/?cid=18706740125698614&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2152,flagged,rule,Crazy Bar,Crazy Bar,1.000,46,CLOSED_PERMANENTLY,food,restaurant,04-999-5414,3.7,yes,"שד' הגעתון 21, נהריה, Israel","Sderot HaGa'aton 21, Nahariya, Israel",,,,https://maps.google.com/?cid=4236265537291937758&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2153,no_match,llm-no,בורגראנץ' חוף הכרמל חיפה,בורגראנץ' חוצות המפרץ,0.550,13601,OPERATIONAL,food,fast_food_restaurant,1-700-700-600,2.8,no,"דרך החרושת 2, עכו, Israel","Ha-Kharoshet St 9, Haifa, 12068, Israel",no,0.95,"Chain restaurants: A lists address in Akko (Acre) on Ha-Kharoshet St 2, but B is in Haifa on Ha-Kharoshet St 9. These are different cities ~14km apart. For chains, street AND house number must clearly match - they don't. These are two different Burgerantz locations.",https://maps.google.com/?cid=12739748650658139504&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2154,verified,regular,הפיצריה,הפיצריה The Pizza Place,1.000,235,OPERATIONAL,food,restaurant,04-877-7019,2.9,yes,"משה שרת 6, עפולה, Israel","Moshe Sharet St 6, Afula, Israel",,,,https://maps.google.com/?cid=15894355060710560747&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2155,verified,llm,ריף קפה חיפה,Reef Café Restaurant,0.200,2352,OPERATIONAL,food,cafe,04-880-9967,4.8,yes,"שד' ההגנה 32, בת גלים, חיפה, Israel","HaHagana Ave 32, Haifa, Israel",yes,0.95,"Name matches (Reef Café = ריף קפה translation), street (HaHagana/ההגנה) and house number (32) align perfectly, city (Haifa/חיפה) matches. Distance discrepancy likely due to coordinate inaccuracy in our database. Unique name strengthens match.",https://maps.google.com/?cid=8197365199267258222&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2157,verified,llm,סמול בייטס,Small Bites,0.857,1087,OPERATIONAL,food,catering_service,052-355-1142,4.3,yes,"דרך ארץ 59, חריש, Israel","Erets Rd 59, Harish, Israel",yes,0.95,"Name matches (Hebrew 'סמול בייטס' = English 'Small Bites'), street name matches ('דרך ארץ' = 'Erets Rd'), house number 59 matches, city matches (חריש = Harish). Distance of 1087m likely reflects GPS/coordinate inaccuracy rather than different businesses. Unique business name confirms match.",https://maps.google.com/?cid=16727580142592992300&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2159,verified,regular,מסעדת הפינה,מסעדת הפינה,1.000,88,OPERATIONAL,food,restaurant,04-845-4241,4.2,yes,"זבולון 7, קרית אתא, Israel","Zevulun St 7, Kiryat Ata, Israel",,,,https://maps.google.com/?cid=897897329917572150&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2160,no_match,llm-no,שניץ ושות',"שגית כהן משרד רו״ח/ Sagit Cohen, C.P.A, CFO",0.280,260,OPERATIONAL,other,accounting,050-738-5543,5,yes,"הנדיב 13, זכרון יעקב, Israel","Ha-Meyasdim St 36, Zikhron Ya'akov, Israel",no,0.95,"B is a CPA/CFO office (accounting firm), not a food business. A is 'Schnitz and Co.' (restaurant). Different business types, different streets, different addresses.",https://maps.google.com/?cid=3400560920900345194&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2161,verified,llm,פיצה טורינו,Torino Pizza,0.600,33569,OPERATIONAL,food,pizza_delivery,04-821-1515,3.3,yes,"שד' הנשיא 121, חיפה, Israel","HaNassi Blvd 121, Haifa, Israel",yes,0.95,"Perfect match: Hebrew 'פיצה טורינו' = English 'Torino Pizza' (translation); street 'שד' הנשיא' = 'HaNassi Blvd'; house number 121 matches; city Haifa matches. Large distance_meters value is a data error (likely API artifact), not indicative of mismatch given perfect address alignment.",https://maps.google.com/?cid=14392331434804415137&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2162,verified,address-first,פיצה טורינו,Pizza Torino,0.600,1347,OPERATIONAL,food,pizza_restaurant,04-870-4545,4.1,yes,"דרך עכו 140, קניון הקריון, קריית ביאליק, Israel","Derekh Acre Haifa 140, Kiryat Bialik, Israel",,,,https://maps.google.com/?cid=8710997626098960074&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2164,no_match,no-candidate,חלומות שטח,,,,,,,,,,"שד' המגינים 137, חיפה, Israel",,,,,
2165,flagged,rule,בפיתה נהריה,בפיתה נהריה,1.000,113,CLOSED_PERMANENTLY,food,diner,,4.3,yes,"שד' הגעתון 19, נהריה, Israel","Sderot HaGa'aton 19, Nahariya, 2244427, Israel",,,,https://maps.google.com/?cid=5287302614121898665&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2166,verified,llm,אצל מושיקו,Restaurant Moshiko,0.444,12,OPERATIONAL,food,restaurant,054-728-2017,4.5,yes,"דוברין נחום 3, חיפה, Israel","Nahum Dovrin St 3, Haifa, Israel",yes,0.98,"Identical address (Nahum Dovrin St 3, Haifa), unique name match (אצל מושיקו = Moshiko), minimal distance, food business",https://maps.google.com/?cid=16425792065429539229&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2167,flagged,llm-no,פיאצה פינה,גסטה ראש פינה,0.600,305,OPERATIONAL,food,restaurant,04-853-8222,4.4,yes,"סנטר הגליל, ראש פינה, Israel","Ma'ale Gei Oni St 1, Rosh Pinna, 1201105, Israel",no,0.95,Different business names (Pizza Pina vs Gesta Rosh Pinna) with no translation/transliteration match. Both are in Rosh Pinna but at different addresses (Galil Center vs Ma'ale Gei Oni St). Names suggest different cuisines. No evidence these are the same establishment.,https://maps.google.com/?cid=17953839400289348052&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2168,verified,llm,ניקושא סושי בר,Nikosha,0.444,349,OPERATIONAL,food,sushi_restaurant,04-694-1844,3.9,yes,"ז'בוטינסקי 54, טירת כרמל, Israel","Jabotinski St 54, Tirat Carmel, Israel",yes,0.95,"Name matches (Nikosha = ניקושא transliteration), street and house number identical (Jabotinski/ז'בוטינסקי 54), city matches (Tirat Carmel/טירת כרמל). Distance of 349m likely due to coordinate precision issues, not actual location difference.",https://maps.google.com/?cid=1852248270143626011&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2169,verified,regular,מרינו,בר מסעדה מרינו,1.000,122,OPERATIONAL,food,restaurant,04-638-6141,4,yes,"שפרינצק 7, עפולה, Israel","Shprinzak St 7, Afula, 1830807, Israel",,,,https://maps.google.com/?cid=3485119443859396163&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2170,no_match,llm-no,ביס לביס,Zeev House School,0.167,761,OPERATIONAL,other,educational_institution,04-659-4032,3.9,yes,"עפולה, Israel","Afula, Israel",no,0.95,"B is a school (Zeev House School), not a food business. A is a restaurant (ביס לביס = Bis Le Bis, a unique restaurant name). Different business types.",https://maps.google.com/?cid=16142574799942208037&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2172,flagged,rule,יאלי'ס,Yali's,1.000,171,CLOSED_PERMANENTLY,food,restaurant,,3.8,yes,"הבנים 4, טבריה, Israel","Ha-Banim St 4, Tiberias, Israel",,,,https://maps.google.com/?cid=17812519254572392363&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2173,verified,address-first,ארטישוק,ארטישוק אוכל אמיתי מהשדה - מסעדה חלבית כשרה,1.000,1145,OPERATIONAL,food,restaurant,054-979-7005,4.2,yes,"בית אלפא, Israel","בוויז ""ארטישוק - אוכל אמיתי מהשדה צומת העליה לגלבוע ליד קיבוץ בית אלפא וגן השלושה, Israel",,,,https://maps.google.com/?cid=16279329223704073469&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2174,flagged,nonfood-reject,רולדין,Big Fashion Tiberias,0.100,157,OPERATIONAL,nonfood,shopping_mall,072-274-8888,4.3,yes,"יהודה הלוי 1, טבריה, Israel","Yehuda Halevi St 1, Tiberias, 7570728, Israel",,,,https://maps.google.com/?cid=7971169320200696560&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2175,uncertain,llm-uncertain,קפה גרג ראש פינה,Greg Cafe,0.333,581,OPERATIONAL,food,cafe,04-680-1191,3.9,yes,"ראש פינה, Israel","HaTapu'ach St 5, Rosh Pinna, Israel",yes,0.95,"Name matches perfectly (קפה גרג = Greg Cafe), city matches (ראש פינה = Rosh Pinna). Distance of 581m is acceptable given address imprecision in our database (only city-level specificity). HaTapu'ach St is a known street in Rosh Pinna. Chain name with matching street address confirms same business.",https://maps.google.com/?cid=9072209608454878367&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
2177,flagged,rule,על גחלים,על גחלים,1.000,340,CLOSED_PERMANENTLY,food,restaurant,,,no,"יגר יוסף 3, קריית שמונה, Israel","Yosef Yeger St 3, Qiryat Shemona, Israel",,,,https://maps.google.com/?cid=14364826589281168869&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
