id,name,original_address,current_google_name,current_google_address,google_place_id,google_name_he,google_name_lang_he,google_address_he,google_short_address_he,address_has_hebrew_he,google_name_en,google_name_lang_en,google_address_en,google_short_address_en,address_has_hebrew_en
7168,Fifty And One,"נחלת בנימין 51, תל אביב",Fifty and one,"Nahalat Binyamin St 51, Tel Aviv-Yafo, Israel",ChIJvSiapNhNHRUR9hFs0Daf8Rk,Fifty and one,iw,"נחלת בנימין 51, תל אביב-יפו","נחלת בנימין 51, תל אביב-יפו",yes,Fifty and one,iw,"Nahalat Binyamin St 51, Tel Aviv-Yafo","Nahalat Binyamin 51, Tel Aviv-Jaffa",no
7171,Zalmans- רעננה,"אחוזה 127, רעננה","Zalman's זלמנ'ס, מהדרין","Ahuza St 127, Ra'anana, Israel",ChIJn5b6fFo5HRURcPk2wiabkhM,Zalman's זלמנ'ס רעננה,iw,"אחוזה 127, רעננה","אחוזה 127, רעננה",yes,"Zalman's זלמנ'ס, מהדרין",en,"Ahuza St 127, Ra'anana","Ahuza 127, Ra'anana",no
7172,האחוזה גריל בר,"החשמל 1, עפולה",Ha'Ahuza Grill-Bar,"HaHashmal St 1, Afula, Israel",ChIJaWytfZVRHBUR56-2CMT8MVo,האחוזה גריל בר,iw,"החשמל 1, עפולה","החשמל 1, עפולה",yes,Ha'Ahuza Grill-Bar,en,"HaHashmal St 1, Afula","HaHashmal 1, Afula",no
7173,יאשקה גיסין פתח תקווה,"גיסין 15, פתח תקווה",יאשקה - פתח תקווה,"Avshalom Gissin St 15, Petah Tikva, 4922271, Israel",ChIJKWknaHc3HRUROyPqu1mvS-o,יאשקה - פתח תקווה,iw,"אבשלום גיסין 15, פתח תקווה, 4922271","אבשלום גיסין 15, פתח תקווה",yes,יאשקה - פתח תקווה,iw,"Avshalom Gissin St 15, Petah Tikva, 4922271","Avshalom Gissin 15, Petah Tikva",no
7174,Wow Sushi,"ביאליק 76, רמת גן",וואו סושי - Wow Sushi,"קניון, ביאליק, רמת גן, Israel",ChIJmS1-wotLHRURbFlQCwVmHkU,וואו סושי - Wow Sushi,iw,"קניון, ביאליק, רמת גן","קניון, ביאליק, רמת גן",yes,וואו סושי - Wow Sushi,iw,"קניון, ביאליק, רמת גן","קניון, Bialik, Ramat Gan",yes
7176,יאשקה ראשון לציון,"הסוכה 14, ראשון לציון",יאשקה - ראשון לציון,"Ha-Suka St 14, Rishon LeZion, Israel",ChIJ2YDVRKC1AhUR795TnFl459s,יאשקה - ראשון לציון,iw,"הסוכה 14, ראשון לציון","הסוכה 14, ראשון לציון",yes,יאשקה - ראשון לציון,iw,"Ha-Suka St 14, Rishon LeZion","HaSuka 14, Rishon LeZion",no
7179,בוסי בתקווה,"האצ""ל 41, תל אביב",בוסי בתקווה,"Etsel St 41, Tel Aviv-Yafo, Israel",ChIJd5TY62tLHRURSU8T6DO7h8Y,בוסי בתקווה,iw,"אצ""ל 41, תל אביב-יפו","אצ""ל 41, תל אביב-יפו",yes,בוסי בתקווה,iw,"Etsel St 41, Tel Aviv-Yafo","Etsel 41, Tel Aviv-Jaffa",no
7181,Frenchy Kiosk,"שינקין 54, תל אביב",Frenchy Tlv,"Sheinkin St 54, Tel Aviv-Yafo, 6713212, Israel",ChIJUTImqplLHRUR7A6vL1JH-vs,Frenchy Tlv,iw,"שינקין 54, תל אביב-יפו, 6713212","שינקין 54, תל אביב-יפו",yes,Frenchy Tlv,iw,"Sheinkin St 54, Tel Aviv-Yafo, 6713212","Sheinkin 54, Tel Aviv-Jaffa",no
7182,"B-FRESH - ראשונים ראשל""צ","שדרות נים 2, ראשון לציון",B FRESH קניון ראשונים,"שדרות נים 2 קניון עזריאלי ראשונים, Rishon LeZion, Israel",ChIJSQxG3gK1AhURyxljTLnrQbo,B FRESH קניון ראשונים,iw,"שדרות נים 2 קניון עזריאלי ראשונים, ראשון לציון","שדרות נים 2 קניון עזריאלי ראשונים, ראשון לציון",yes,B FRESH קניון ראשונים,iw,"שדרות נים 2 קניון עזריאלי ראשונים, Rishon LeZion","שדרות נים 2 קניון עזריאלי ראשונים, Rishon LeZion",yes
7183,עוזיאלה,"עוזיאל 114, רמת גן",Cafe Uziela,"Uzi'el St 114, Ramat Gan, 5232218, Israel",ChIJFT5EVlJKHRURIfxybwk1bCI,קפה עוזיאלה ר״ג,iw,"עוזיאל 114, רמת גן, 5232218","עוזיאל 114, רמת גן",yes,Cafe Uziela,en,"Uzi'el St 114, Ramat Gan, 5232218","Uzi'el 114, Ramat Gan",no
7186,בריא לי,"האורנים 12, פרדס חנה",בריא לי בר,"חניה פנימית, האורנים 12, פרדס חנה כרכור, Israel",ChIJ7ZO8CEIOHRURcS_W0EXdvtY,בריא לי בר,iw,"חניה פנימית, האורנים 12, פרדס חנה כרכור","חניה פנימית, האורנים 12, פרדס חנה כרכור",yes,בריא לי בר,iw,"חניה פנימית, האורנים 12, פרדס חנה כרכור","חניה פנימית, HaOranim 12, Pardes Hana-Karkur",yes
7187,פלאג אין רמת ישי,"האקליפטוס 3, רמת ישי",Plugin,"Ekaliptus St 3, Ramat Yishai, Israel",ChIJm3R464ayHRUR0-rD3NWJn6g,פלאג אין רמת ישי,iw,"אקליפטוס 3, רמת ישי","אקליפטוס 3, רמת ישי",yes,Plugin,en,"Ekaliptus St 3, Ramat Yishai","Eucalyptus 3, Ramat Yishay",no
7189,גרקו | הכשרה,"גרינברג 25, תל אביב",Greco | Kosher,"גרינברג 25, תל אביב-יפו, 6937931, Israel",ChIJWa9xdQJJHRURy3zvVWyJikY,גרקו הכשרה - לאירועים,iw,"גרינברג 25, תל אביב-יפו, 6937931","גרינברג 25, תל אביב-יפו",yes,Greco | Kosher,en,"גרינברג 25, תל אביב-יפו, 6937931","גרינברג 25, Tel Aviv-Jaffa",yes
7192,יאשקה טאגור,"טאגור 32, תל אביב",Yashka,"Tagore St, Tel Aviv-Yafo, Israel",ChIJH_1RQsBJHRUR7BxNZZbaWnM,יאשקה - טאגור 30 תל אביב,iw,"רחוב רבינדרנת טאגור, תל אביב-יפו","רחוב רבינדרנת טאגור, תל אביב-יפו",yes,Yashka,en,"Tagore St, Tel Aviv-Yafo","Rehov Tagore, Tel Aviv-Jaffa",no
7193,Zalmans-  עזריאלי,"דרך מנחם בגין 132, תל אביב",זלמנס עזריאלי תל אביב,"Food Zone 2, Azrieli Center, Derech Menachem Begin 132, Tel Aviv-Jaffa, Israel",ChIJm2QKMsxLHRURK7Jhv_KKh88,זלמנס עזריאלי תל אביב,iw,"Food Zone 2, מגדלי עזריאלי, דרך מנחם בגין 132, תל אביב-יפו","מגדלי עזריאלי, Food Zone 2, דרך מנחם בגין 132, תל אביב-יפו",yes,זלמנס עזריאלי תל אביב,iw,"Food Zone 2, Azrieli Center, Derech Menachem Begin 132, Tel Aviv-Jaffa","Azrieli Center, Food Zone 2, Derech Menachem Begin 132, Tel Aviv-Jaffa",no
7194,B-FRESH - דיזינגוף,"דיזינגוף 50, שער 7, תל אביב",B-FRESH,"Dizengoff St Center, Tel Aviv-Yafo, Israel",ChIJRwDAbgBLHRURRgIzpuYSJkI,B-FRESH,en,"דיזנגוף Center, תל אביב-יפו","דיזנגוף Center, תל אביב-יפו",yes,B-FRESH,en,"Dizengoff St Center, Tel Aviv-Yafo","Dizengoff Center, Tel Aviv-Jaffa",no
7195,BIGA קרית ים,"גולדה 2, קרית ים",ביגה קרית ים,"Golda Me'ir St 2, Kiryat Yam, 3498202, Israel",ChIJqZGX3H63HRURO8fmmrC3rP8,ביגה קרית ים,iw,"גולדה מאיר 2, קרית ים, 3498202","גולדה מאיר 2, קרית ים",yes,ביגה קרית ים,iw,"Golda Me'ir St 2, Kiryat Yam, 3498202","Golda Meir 2, Kiryat Yam",no
7196,מקלות וניל,"יהושע חנקין 9, עפולה",Maklot-Vanil (Vanilla Sticks),"Joshua Hankin St 9, Afula, Israel",ChIJ2Y7mjN1THBURQQKv_cqk5Tw,"מקלות וניל בע""מ",iw,"יהושע חנקין 9, עפולה","יהושע חנקין 9, עפולה",yes,Maklot-Vanil (Vanilla Sticks),en,"Joshua Hankin St 9, Afula","Joshua Hankin 9, Afula",no
7197,מרלוזה,"לילינבלום 24, תל אביב",מרלוזה | merloza,"Lilienblum St 24, Tel Aviv-Yafo, Israel",ChIJ9Zoun59NHRURfo0Fcmygd5A,מרלוזה | merloza,iw,"לילינבלום 24, תל אביב-יפו","לילינבלום 24, תל אביב-יפו",yes,מרלוזה | merloza,iw,"Lilienblum St 24, Tel Aviv-Yafo","Lilienblum 24, Tel Aviv-Jaffa",no
7198,טורוס סמוקהאוס,"השקמה 1, סביון",Taurus Smokehouse by Mila,"HaShikma St 1, Savyon, Israel",ChIJwQDQQQA1HRURzaS-Lvl4yBU,Taurus Smokehouse by Mila,iw,"השיקמה 1, סביון","השיקמה 1, סביון",yes,Taurus Smokehouse by Mila,iw,"HaShikma St 1, Savyon","HaShikma 1, Savyon",no
7200,Bar Lechem,"קהילת סלוניקי 7, תל אביב",Bread Bar,"Kehilat Saloniki St 7, Tel Aviv-Yafo, 69513, Israel",ChIJxaV3N5lJHRURP6Z1rWT_ZU0,בר לחם,iw,"קהילת סלוניקי 7, תל אביב-יפו, 69513","קהילת סלוניקי 7, תל אביב-יפו",yes,Bread Bar,en,"Kehilat Saloniki St 7, Tel Aviv-Yafo, 69513","Kehilat Saloniki 7, Tel Aviv-Jaffa",no
7201,ביסטרו BP - כביש החוף,"כביש החוף, נתניה",BP,"תחנת דלק פז כביש החוף, Netanya, Israel",ChIJkYJe7v4_HRURQ5-3G29256s,BP,iw,"תחנת דלק פז כביש החוף, נתניה","תחנת דלק פז כביש החוף, נתניה",yes,BP,en,"תחנת דלק פז כביש החוף, Netanya","תחנת דלק פז כביש החוף, Netanya",yes
7202,פלאפל בריבוע נתניה,"טום לנטוס 26, נתניה",פלאפל בריבוע - קרית השרון נתניה,"מרכז אלון, שדרות טום לנטוס 26, נתניה, Israel",ChIJJyG3m5Q_HRURPpTTxPKyZfM,פלאפל בריבוע - קרית השרון נתניה,iw,"מרכז אלון, שדרות טום לנטוס 26, נתניה","מרכז אלון, שדרות טום לנטוס 26, נתניה",yes,פלאפל בריבוע - קרית השרון נתניה,iw,"מרכז אלון, שדרות טום לנטוס 26, נתניה","מרכז אלון, Sderot Tom Lantos 26, Netanya",yes
7203,Mariposa,"מגרש הגולף קיסריה, קיסריה",Mariposa,"מגרש הגולף, Caesarea, Israel",ChIJV9hVLagNHRURQDNbTYDDB4Q,מריפוסה,iw,"מגרש הגולף, Caesarea","מגרש הגולף, קיסריה",yes,Mariposa,en,"מגרש הגולף, Caesarea","מגרש הגולף, Keisarya",yes
7204,קפה 99,"הירקון 99, תל אביב",קפה 99 | Café 99,"HaYarkon St 99, Tel Aviv-Yafo, Israel",ChIJkx9UBXxMHRUR2r3aFOkaTkY,קפה 99,iw,"הירקון 99, תל אביב-יפו","הירקון 99, תל אביב-יפו",yes,קפה 99 | Café 99,en,"HaYarkon St 99, Tel Aviv-Yafo","HaYarkon 99, Tel Aviv-Jaffa",no
7208,גפניקה איילון,"אבא הלל 301, קניון איילון, רמת גן",ג'פניקה קניון אילון כשר | JAPANIKA AYLON MALL KOSHER,"קניון איילון, רמת גן, Israel",ChIJg_0iX4ZJHRURxkAjfoz-lnw,ג'פניקה קניון אילון כשר | JAPANIKA AYLON MALL KOSHER,en,"קניון איילון, רמת גן","קניון איילון, רמת גן",yes,ג'פניקה קניון אילון כשר | JAPANIKA AYLON MALL KOSHER,en,"קניון איילון, רמת גן","קניון איילון, Ramat Gan",yes
7209,שאור בייקרי רמת אפעל,"רפאל איתן 44, רמת גן",שאור בייקרי רמת אפעל | Ceor Bakery Ramat Efal,"רפאל איתן 44, Ramat Gan, 5590500, Israel",ChIJ840MzUtLHRUR-OdCQOD7nes,שאור בייקרי רמת אפעל | Ceor Bakery Ramat Efal,en,"רפאל איתן 44, רמת גן, 5590500","רפאל איתן 44, רמת גן",yes,שאור בייקרי רמת אפעל | Ceor Bakery Ramat Efal,en,"רפאל איתן 44, Ramat Gan, 5590500","רפאל איתן 44, Ramat Gan",yes
7211,Vivace קרית יערים,"יצחק 27, קרית יערים",פיצה ויואצ'ה,"HaRav Yitshak St 27, Kiryat Ye'arim, Israel",ChIJbcF0qxLRAhURPqR4TBlFvOk,ויואצ'ה vivac'e - פיצה איטלקית,iw,"הרב יצחק 27, קרית יערים","הרב יצחק 27, קרית יערים",yes,פיצה ויואצ'ה,en,"HaRav Yitshak St 27, Kiryat Ye'arim","HaRav Yitshak 27, Telse Stone",no
7212,BIGA פתח תקווה,"72 זאב ז'ובטינסקי, פתח תקווה",BIGA,"Jabotinsky St 72, Petah Tikva, Israel",ChIJsQxUymA3HRURbIBfDba-eZ4,ביגה,iw,"רחוב זאב ז'בוטינסקי 72, פתח תקווה","רחוב זאב ז'בוטינסקי 72, פתח תקווה",yes,BIGA,en,"Jabotinsky St 72, Petah Tikva","Derech Zeev Jabutinsky 72, Petah Tikva",no
7213,הכריש בעיר,"רוטשילד 87, ראשון לציון",הכריש פיצה בר כשר רוטשילד,"רוטשילד 87 ground floor, Rishon LeZion, 7520448, Israel",ChIJD1YmCtS1AhURlZhH8vi42qI,הכריש פיצה בר כשר רוטשילד,iw,"רוטשילד 87 ground floor, ראשון לציון, 7520448","רוטשילד 87 ground floor, ראשון לציון",yes,הכריש פיצה בר כשר רוטשילד,iw,"רוטשילד 87 ground floor, Rishon LeZion, 7520448","רוטשילד 87 ground floor, Rishon LeZion",yes
7216,התורכי כשר,"הרצל 99, רחובות",שווארמה התורכי רחובות,"Herzl St 99, Rehovot, Israel",ChIJF-RAEgW3AhURFuGsEdEx18I,שווארמה התורכי רחובות,iw,"הרצל 99, רחובות","הרצל 99, רחובות",yes,שווארמה התורכי רחובות,iw,"Herzl St 99, Rehovot","Herzl 99, Rehovot",no
7218,ניהון נו בה - שגב יפני כשר,"תוצרת הארץ 3, פתח תקווה",Nihon no-ba,"Totseret ha-Arets St 3, Petah Tikva, Israel",ChIJWe_nSBVJHRURKLIdMiU1MsE,ניהון נו-בה שגב יפני כשר,iw,"תוצרת הארץ 3, פתח תקווה","תוצרת הארץ 3, פתח תקווה",yes,Nihon no-ba,en,"Totseret ha-Arets St 3, Petah Tikva","Totseret HaArets 3, Petah Tikva",no
7219,Mixi Salad Bar Ramat Hahayal,"ראול ולנברג 24, תל אביב",מיקסי סלט בר - רמת החייל,"Raoul Wallenberg St 24, Tel Aviv-Yafo, 6971920, Israel",ChIJGaaVmd1JHRURzgM8nrZGBZ0,מיקסי סלט בר - רמת החייל,iw,"ראול ולנברג 24, תל אביב-יפו, 6971920","ראול ולנברג 24, תל אביב-יפו",yes,מיקסי סלט בר - רמת החייל,iw,"Raoul Wallenberg St 24, Tel Aviv-Yafo, 6971920","Raoul Wallenberg 24, Tel Aviv-Jaffa",no
7220,Picual,"ברשבסקי 8, ראשון לציון",פיקואל מסעדת שף - Picual Fine Dining Restaurant,"Barshavski St 8, Rishon LeZion, 7536375, Israel",ChIJX1obm6u1AhURX9QGO2VR8b0,פיקואל מסעדת שף - Picual Fine Dining Restaurant,iw,"ברשבסקי 8, ראשון לציון, 7536375","ברשבסקי 8, ראשון לציון",yes,פיקואל מסעדת שף - Picual Fine Dining Restaurant,iw,"Barshavski St 8, Rishon LeZion, 7536375","Barshavski 8, Rishon LeZion",no
7221,B-FRESH - בילינסון,"זבוטינסקי 39, פתח תקווה","B-FRESH בלינסון פ""ת","זאב, רחוב זאב ז'בוטינסקי 39, פתח תקווה, Israel",ChIJXwe9b8A3HRURpHDgTdl0tK4,"B-FRESH בלינסון פ""ת",iw,"זאב, רחוב זאב ז'בוטינסקי 39, פתח תקווה","זאב, רחוב זאב ז'בוטינסקי 39, פתח תקווה",yes,"B-FRESH בלינסון פ""ת",iw,"זאב, רחוב זאב ז'בוטינסקי 39, פתח תקווה","זאב, Derech Zeev Jabutinsky 39, Petah Tikva",yes
7222,Guy's burger kosher,"דרך הבנים 17, פרדס חנה",גיא בורגר - Guy’s Burger | הסניף הכשר,"Derech HaBanim 17, Pardes Hana-Karkur, Israel",ChIJyTnmS4gPHRURqvKgOFW-tkI,גיא בורגר - Guy’s Burger | הסניף הכשר,iw,"דרך הבנים 17, פרדס חנה כרכור","דרך הבנים 17, פרדס חנה כרכור",yes,גיא בורגר - Guy’s Burger | הסניף הכשר,iw,"Derech HaBanim 17, Pardes Hana-Karkur","Derech HaBanim 17, Pardes Hana-Karkur",no
7226,פיצה דומינו פתח תקווה,"ההסתדרות 3, פתח תקווה",Pizza Domino פיצה דומינו פתח תקווה,"Hahistadrut St 3, Petah Tikva, Israel",ChIJA6RY6Aw2HRUR90xOqwgtSyw,פיצה דומינו פתח תקווה,iw,"ההסתדרות 3, פתח תקווה","ההסתדרות 3, פתח תקווה",yes,Pizza Domino פיצה דומינו פתח תקווה,en,"Hahistadrut St 3, Petah Tikva","Hahistadrut 3, Petah Tikva",no
7227,Burgers Bar צור הדסה,"הדרור 2, צור הדסה",בורגרס בר | BurgersBar | צור הדסה כשר,"Dror St 2, Tzur Hadassah, 9988272, Israel",ChIJkRZJi6PbAhUR3xeLhkT61dA,בורגרס בר | BurgersBar | צור הדסה כשר,iw,"דרור 2, צור הדסה, 9988272","דרור 2, צור הדסה",yes,בורגרס בר | BurgersBar | צור הדסה כשר,iw,"Dror St 2, Tzur Hadassah, 9988272","Dror 2, Tsur Hadasa",no
7231,פלאפל בריבוע - רמת השרון,"סוקולוב 34, רמת השרון",Falafel Square,"Sokolov St 34, Ramat Hasharon, Israel",ChIJn2Fw7khIHRUR3XH7b-uL98U,פלאפל בריבוע - רמת השרון,iw,"סוקולוב 34, רמת השרון","סוקולוב 34, רמת השרון",yes,Falafel Square,en,"Sokolov St 34, Ramat Hasharon","Sokolov 34, Ramat HaSharon",no
7232,Poke Van Caesarea,"חלמיש 7 פארק תעשייה, קיסריה",פוקי ואן - Poke Van,"Khalamish St 7, Caesarea, Israel",ChIJc6V2B-INHRURTtuxeOL4tvA,פוקי ואן - Poke Van,iw,"חלמיש 7, קיסריה","חלמיש 7, קיסריה",yes,פוקי ואן - Poke Van,en,"Khalamish St 7, Caesarea","Halamish 7, Keisarya",no
7233,אטליז בשנקין,"שנקין 56, תל אביב",הקצביה בשינקין,"Sheinkin St 56, Tel Aviv-Yafo, Israel",ChIJfR6VXXZLHRUR4U79X_YJyRg,קצביה בשינקין,iw,"שינקין 56, תל אביב-יפו","שינקין 56, תל אביב-יפו",yes,הקצביה בשינקין,en,"Sheinkin St 56, Tel Aviv-Yafo","Sheinkin 56, Tel Aviv-Jaffa",no
7234,Ben's pizza,"צה""ל 71, תל אביב",בנ'ס פיצה צהלה (כשר),"Tsahal St 71, Tel Aviv-Yafo, Israel",ChIJk2qszdRJHRURWqZphITqJWQ,בנ'ס פיצה צהלה (כשר),iw,"צה""ל 71, תל אביב-יפו","צה""ל 71, תל אביב-יפו",yes,בנ'ס פיצה צהלה (כשר),iw,"Tsahal St 71, Tel Aviv-Yafo","Tsahal 71, Tel Aviv-Jaffa",no
7235,Lotem Deree Bakery and Bistro,"שכניה, שכניה",לוטם דרעי בייקרי & ביסטרו שף,"Shekhanya, 2018300, Israel",ChIJW3uVrW43HBURp1hclGVXZb0,לוטם דרעי בייקרי & ביסטרו שף,iw,"שכניה, 2018300",שכניה,yes,לוטם דרעי בייקרי & ביסטרו שף,iw,"Shekhanya, 2018300",Shekhanya,no
7236,Roots,"וייצמן 1, עכו",Roots רותס,"Weizman St 1, Acre, 2430122, Israel",ChIJg2lGuj7JHRURy476nlgQ9h0,Roots רותס,iw,"וייצמן 1, עכו, 2430122","וייצמן 1, עכו",yes,Roots רותס,iw,"Weizman St 1, Acre, 2430122","Weizman 1, Akko",no
7237,Takumi shoham,"הדקל 30, שוהם",Takumi,"Dekel St 30, Shoham, Israel",ChIJQ_f_mGIzHRURsog08lMX5yg,טקומי שוהם - Takumi,iw,"דקל 30, שוהם","דקל 30, שוהם",yes,Takumi,en,"Dekel St 30, Shoham","Dekel 30, Shoham",no
7238,"Jorno בייקרי ת""א","ויינשל 6, תל אביב",Jorno,"Weinshall St 6, Tel Aviv-Yafo, Israel",ChIJYzrBxddJHRURxylGg2sbVt0,JORNO Bakery,iw,"ויינשל 6, תל אביב-יפו","ויינשל 6, תל אביב-יפו",yes,Jorno,en,"Weinshall St 6, Tel Aviv-Yafo","Weinshall 6, Tel Aviv-Jaffa",no
7242,Arty Bakery,"ארלוזורוב 188, תל אביב",Arty bakery,"Arlozorov St 188, Tel Aviv-Yafo, Israel",ChIJEeWAc2RLHRURPQeVlMabnlI,Arty bakery,iw,"ארלוזורוב 188, תל אביב-יפו","ארלוזורוב 188, תל אביב-יפו",yes,Arty bakery,iw,"Arlozorov St 188, Tel Aviv-Yafo","Arlozorov 188, Tel Aviv-Jaffa",no
7243,החברים פתח תקווה,"זבוטינסקי 61 פתח תקווה, פתח תקווה",החברים - גריל ישראלי כשר למהדרין פתח תקווה,"למסעדה, לחניון בסר סיטי, Derech Zeev Jabutinsky 61, Petah Tikva, 4959220, Israel",ChIJdRpc_dc3HRURUtyvMgcCyuw,החברים - גריל ישראלי כשר למהדרין פתח תקווה,iw,"למסעדה, לחניון בסר סיטי, רחוב זאב ז'בוטינסקי 61, פתח תקווה, 4959220","לחניון בסר סיטי, למסעדה, רחוב זאב ז'בוטינסקי 61, פתח תקווה",yes,החברים - גריל ישראלי כשר למהדרין פתח תקווה,iw,"למסעדה, לחניון בסר סיטי, Derech Zeev Jabutinsky 61, Petah Tikva, 4959220","לחניון בסר סיטי, למסעדה, Derech Zeev Jabutinsky 61, Petah Tikva",yes
7246,Greg שדרות,"שדרות מנחם בגין 1, שדרות",Cafe Greg,"Menachem Begin Rd 1, Sderot, Israel",ChIJuW2b5E6BAhURDcqdN2g0M5k,קפה גרג שדרות,iw,"דרך מנחם בגין 1, שדרות","דרך מנחם בגין 1, שדרות",yes,Cafe Greg,en,"Menachem Begin Rd 1, Sderot","Derech Menachem Begin 1, Sderot",no
