id,old_name,old_address,google_place_id,current_google_name,current_google_address,triage,triage_reason,google_name_he,google_name_lang_he,google_address_he,google_short_address_he,address_has_hebrew_he,google_name_en,google_name_lang_en,google_address_en,google_short_address_en,address_has_hebrew_en
5660,קפוצ'ינה,"השופטים 5, רחובות, Israel",ChIJmzTSpj23AhURp1Dd6L9RQ0g,קפוצ'ינה Capuchina,"Ha-Shoftim St 5, Rehovot, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,קפוצ'ינה Capuchina,iw,"השופטים 5, רחובות","השופטים 5, רחובות",yes,קפוצ'ינה Capuchina,iw,"Ha-Shoftim St 5, Rehovot","HaShoftim 5, Rehovot",no
5666,סושי הגורן,"הגורן 2, מזכרת בתיה, Israel",ChIJAQ3QqIq3AhURM6pXaYWzPg0,סושי הגורן,"HaGoren St 2 א, Mazkeret Batya, 76804, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,סושי הגורן,iw,"הגורן 2 א, מזכרת בתיה, 76804","הגורן 2 א, מזכרת בתיה",yes,סושי הגורן,iw,"HaGoren St 2 א, Mazkeret Batya, 76804","HaGoren 2 א, Mazkeret Batya",yes
5668,פיקנטו,"השוטרים 9, מזכרת בתיה, Israel",ChIJKwmhzai3AhUR5mYQ8mLpSR4,פיקנטו - PICANTO,"Ha-Shotrim St 9, Mazkeret Batya, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיקנטו סושי & בורגר - מזכרת בתיה,iw,"השוטרים 9, מזכרת בתיה","השוטרים 9, מזכרת בתיה",yes,פיקנטו - PICANTO,en,"Ha-Shotrim St 9, Mazkeret Batya","HaShotrim 9, Mazkeret Batya",no
5673,פפרדלה,"המדע 3, רחובות, Israel",ChIJt4zaHj02HRURIBAjLvlJ97Q,Pappardelle,"HaMada St 3, Rehovot, Israel",right,שם זהה + אותו מספר בית (3) — רחוב בתעתיק שונה,פפרדלה מסעדה איטלקית רחובות,iw,"המדע 3, רחובות","המדע 3, רחובות",yes,Pappardelle,en,"HaMada St 3, Rehovot","HaMada 3, Rehovot",no
5678,בצלחת רחובות,"חיים פקריס 3, פארק המדע רחובות, Israel",ChIJRY2pz-63AhUR843ye-beQzk,בצלחת,"פרק, Prof. Haim Pekeris St 3, Rehovot, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,בצלחת,en,"פרק, פרופ' חיים פקריס 3, רחובות","פרק, פרופ' חיים פקריס 3, רחובות",yes,בצלחת,en,"פרק, Prof. Haim Pekeris St 3, Rehovot","פרק, Prof. Haim Pekeris 3, Rehovot",yes
5679,ביפי רופין,"כפר מונש, Israel",ChIJ6ZPmauIVHRURcb6pKkOVUSk,Bp ביסטרו רופין,"Kfar Monash, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,Bp ביסטרו רופין,iw,כפר מונש,כפר מונש,yes,Bp ביסטרו רופין,iw,Kfar Monash,Kfar Monash,no
5682,הפורטוגזי,"ביתן אהרן, Israel",ChIJNQAX2wsVHRUREXSMcjKCeWE,The Portuguese,"Te'ena St 6, Bat Hen, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,הפורטוגזי,iw,"תאנה 6, בת חן","תאנה 6, בת חן",yes,The Portuguese,en,"Te'ena St 6, Bat Hen","Te'ena 6, Bat Hen",no
5687,פיצה לאונרדו,"כוכב יאיר, Israel",ChIJqaIBMWA8HRURQmJL0FcP96k,Pizza Leonardo,"מרכז מסחרי כוכב יאיר, שדרות הארץ, כוכב יאיר צור יגאל, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,פיצה לאונרדו,iw,"מרכז מסחרי כוכב יאיר, שדרות הארץ, כוכב יאיר צור יגאל","מרכז מסחרי כוכב יאיר, שדרות הארץ, כוכב יאיר צור יגאל",yes,Pizza Leonardo,en,"מרכז מסחרי כוכב יאיר, שדרות הארץ, כוכב יאיר צור יגאל","מרכז מסחרי כוכב יאיר, Sderot HaArets, Kohav Ya'ir",yes
5693,רפי בצומת,"קומבה 29, חדרה, Israel",ChIJMdK1Zl4SHRURTEwhjdPlMgk,Rafi in the Junction,"Manai St 8, Hadera, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,רפי בצומת,iw,"מנא""י 8, חדרה","מנא""י 8, חדרה",yes,Rafi in the Junction,en,"Manai St 8, Hadera","Manai 8, Hadera",no
5713,רימונים,"המחשב 1, נתניה, Israel",ChIJvW0x6oA_HRURHHeULEwfC2U,רימונים,"HaMahshev St 1, Netanya, 42507, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מסעדת רימונים,iw,"המחשב 1, נתניה, 42507","המחשב 1, נתניה",yes,רימונים,en,"HaMahshev St 1, Netanya, 42507","HaMahshev 1, Netanya",no
5714,המוציא פיצה,"הותיקים 10, גאולים, Israel",ChIJicaRb5k_HRURInAmUOH3IP4,המוציא פיצה,"Havatikim St 10, Geulim, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,המוציא פיצה,en,"הותיקים 10, גאולים","הותיקים 10, גאולים",yes,המוציא פיצה,en,"Havatikim St 10, Geulim","Havatikim 10, Ge'ulim",no
5716,טוקיו ביג'ינג,"החינוך העברי 6, נתניה, Israel",ChIJFTeXI-8_HRURBpDWSgKUt-Q,טוקיו בייגינג,"Hahinuch Haivri St 6, Netanya, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,טוקיו בייגינג,iw,"החינוך העברי 6, נתניה","החינוך העברי 6, נתניה",yes,טוקיו בייגינג,iw,"Hahinuch Haivri St 6, Netanya","Hahinuch Haivri 6, Netanya",no
5723,המעורב של ניסים,"אלון צבי (החלוצים) 3, נתניה, Israel",ChIJ_UOG_qdrHRURomb1PBY9WfQ,המעורב של יוני,"Sderot Hayim Weizman 2, Netanya, Israel",right,שם זהה/תעתיק (sim 0.67) + אותה עיר,המעורב של יוני,iw,"שדרות חיים וייצמן 2, נתניה","שדרות חיים וייצמן 2, נתניה",yes,המעורב של יוני,iw,"Sderot Hayim Weizman 2, Netanya","Sderot Hayim Weizman 2, Netanya",no
5726,סביח אל,"הראשונים 1, גבעת אולגה, חדרה, Israel",ChIJrUmmZuUTHRURCGAcFWH--y4,סביח אל חיר,"אזור תעשייה אולגה 1, HaGdud Haivri 1, Hadera, Israel",right,LLM אישר (conf 0.85) — נחסם קודם רק בגלל רף ה-0.9,סביח אל חיר,iw,"אזור תעשייה אולגה 1, הגדוד העברי 1, חדרה","אזור תעשייה אולגה 1, הגדוד העברי 1, חדרה",yes,סביח אל חיר,iw,"אזור תעשייה אולגה 1, HaGdud Haivri 1, Hadera","אזור תעשייה אולגה 1, HaGdud Haivri 1, Hadera",yes
5730,בורגרים,"גלגלי הפלדה 5, כפר סבא, Israel",ChIJZ3FN55c5HRURzuALs0o4cZQ,Burgers Kfar Saba,"Galgalei ha-Plada St 5, Kefar Sava, Israel",right,רשת — LLM אישר (conf 0.95) + רחוב תואם,"בורגרים כפר סבא, כשר בשר חלק",iw,"גלגלי הפלדה 5, כפר סבא","גלגלי הפלדה 5, כפר סבא",yes,Burgers Kfar Saba,en,"Galgalei ha-Plada St 5, Kefar Sava","Galgalei HaPlada 5, Kfar Saba",no
5739,רג'אנו,"נתן אלתרמן 44, הרצליה, Israel",ChIJo5tdfdhHHRURTb2qgothtYE,Pizza Reggiano - פיצה רג'אנו,"Natan Alterman St 44, Herzliya, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,פיצה רג׳אנו,iw,"נתן אלתרמן 44, הרצליה","נתן אלתרמן 44, הרצליה",yes,Pizza Reggiano - פיצה רג'אנו,en,"Natan Alterman St 44, Herzliya","Natan Alterman 44, Hertsliya",no
5746,lilli's לילי'ס,"מפי 5, מרכז סוהו, נתניה, Israel",ChIJcYYVNXlBHRUR8It8fVSga-Y,LILLI'S,"Mefi St 5, Netanya, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,LILLI'S,iw,"מפי 5, נתניה","מפי 5, נתניה",yes,LILLI'S,iw,"Mefi St 5, Netanya","Mefi 5, Netanya",no
5750,בירקין,"ויצמן 273, רעננה, Israel",ChIJi1zZ5TdHHRURCaa12rJ8kzk,בירקין בר Birkin Bar,"Weizman St 273, Ra'anana, 4323316, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,בירקין בר Birkin Bar,iw,"וייצמן 273, רעננה, 4323316","וייצמן 273, רעננה",yes,בירקין בר Birkin Bar,iw,"Weizman St 273, Ra'anana, 4323316","Weizman 273, Ra'anana",no
5751,קייטרינג ג'יפסי,"ויצמן 111, כפר סבא, Israel",ChIJNaqQM7E5HRURPnxNzLppSoI,קייטרינג ג'יפסי,"Weizmann St 111, Kefar Sava, Israel",right,שם זהה + אותו מספר בית (111) — רחוב בתעתיק שונה,קייטרינג ג'יפסי,iw,"ויצמן 111, כפר סבא","ויצמן 111, כפר סבא",yes,קייטרינג ג'יפסי,iw,"Weizmann St 111, Kefar Sava","Weizmann 111, Kfar Saba",no
5760,חומוס פול ושמן זית,"התע""ש 24, כפר סבא, Israel",ChIJg-KF6VQ5HRUR7Ptq3DS5RC8,חומוס פול ושמן זית,"HaTa'as St 24, Kefar Sava, Israel",right,שם זהה + אותו מספר בית (24) — רחוב בתעתיק שונה,חומוס פול ושמן זית,en,"התע""ש 24, כפר סבא","התע""ש 24, כפר סבא",yes,חומוס פול ושמן זית,en,"HaTa'as St 24, Kefar Sava","HaTa'as 24, Kfar Saba",no
5762,גלעד הים,"נתניה, Israel",ChIJ9bJPoxtAHRUR2crnHYFzzHk,Gal'ed Rehavam Zeevi,"Netanya, Israel",right,שם תואם (sim 0.56) + עיר + רחוב,גלעד רחבעם זאבי,iw,נתניה,נתניה,yes,Gal'ed Rehavam Zeevi,en,Netanya,Netanya,no
5763,קייטרינג מטעמי ישראל,"הצורן 4, נתניה, Israel",ChIJ4_iqClhBHRURc5UAar6wV3g,מטעמי ישראל,"Sderot Giborei Israel 40, Netanya, 4250430, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מטעמי ישראל,en,"שדרות גיבורי ישראל 40, נתניה, 4250430","שדרות גיבורי ישראל 40, נתניה",yes,מטעמי ישראל,en,"Sderot Giborei Israel 40, Netanya, 4250430","Sderot Giborei Israel 40, Netanya",no
5768,ביסטרו 56,"השונית 2, מרינה הרצליה, Israel",ChIJE_eeh-pIHRURS4VDmeRXu90,Bistro 56,"קניון ארנה, HaShunit 2, Hertsliya, Israel",right,שם זהה/תעתיק (sim 0.80) + רחוב+בית זהים,מסעדה לאירועים על הים בהרצליה פיתוח | ביסטרו 56,iw,"קניון ארנה, השונית 2, הרצליה","קניון ארנה, השונית 2, הרצליה",yes,Bistro 56,en,"קניון ארנה, HaShunit 2, Hertsliya","קניון ארנה, HaShunit 2, Hertsliya",yes
5770,ליל בולונז'רי,"השריג 2, בנימינה, Israel",ChIJwYu5viIMHRURSTYRWI6RZ6I,ליל בולונז'רי,"25,, HaSarig 1, Binyamina Giv'at Ada, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,ליל בולונז'רי,iw,"25,, HaSarig 1, Binyamina Giv'at Ada","25,, השריג 1, בנימינה גבעת עדה",no,ליל בולונז'רי,iw,"25,, HaSarig 1, Binyamina Giv'at Ada","25,, HaSarig 1, Binyamina Giv'at Ada",no
5778,ניו יורק בורגר,"חנקין 8, הוד השרון, Israel",ChIJ3afJBC04HRUR60ZG16GXrVs,ניו יורק בורגר,"Hankin St 8, Hod Hasharon, 4531208, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,ניו יורק בורגר,iw,"חנקין 8, הוד השרון, 4531208","חנקין 8, הוד השרון",yes,ניו יורק בורגר,iw,"Hankin St 8, Hod Hasharon, 4531208","Hankin 8, Hod HaSharon",no
5782,המטבח של יוסף,"היהלום 18, נתניה, Israel",ChIJMSTYLJBrHRURYn-5fraYRvY,"""המטבח של יוסף"" מסעדה טריפוליטאית","Ha-Yahalom St 18, Netanya, 4229413, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,"""המטבח של יוסף"" מסעדה טריפוליטאית",iw,"היהלום 18, נתניה, 4229413","היהלום 18, נתניה",yes,"""המטבח של יוסף"" מסעדה טריפוליטאית",iw,"Ha-Yahalom St 18, Netanya, 4229413","HaYahalom 18, Netanya",no
5789,אולדיס,"המלאכה 2, אזור תעשייה רעננה, Israel",ChIJT9nTvWM4HRUR1EvpFfPCwSE,Oldies Pancake Bar - אולדיס פנקייק בר רעננה,"Renanim St 2, Ra'anana, 4366101, Israel",right,שם זהה + אותו מספר בית (2) — רחוב בתעתיק שונה,Oldies Pancake Bar - אולדיס פנקייק בר,iw,"רננים 2, רעננה, 4366101","רננים 2, רעננה",yes,Oldies Pancake Bar - אולדיס פנקייק בר רעננה,en,"Renanim St 2, Ra'anana, 4366101","Renanim 2, Ra'anana",no
5804,שווארמה טופ,"פנקס דוד 12, נתניה, Israel",ChIJYbtMF1gVHRURoqZXFxNpLqQ,שווארמה טופ – לשעבר השווארמה של שרון,"David Pinkas St 12, Netanya, 4237712, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,שווארמה טופ – לשעבר השווארמה של שרון,iw,"דוד פנקס 12, נתניה, 4237712","דוד פנקס 12, נתניה",yes,שווארמה טופ – לשעבר השווארמה של שרון,iw,"David Pinkas St 12, Netanya, 4237712","David Pinkas 12, Netanya",no
5811,קפה קפה נתניה (חוף סירונית),"נתניה, Israel",ChIJq0xyC6dqHRUR0SqJ9Oc46uI,Cafe cafe,"חוף סירונית, Netanya, Israel",right,רשת — LLM אישר (conf 0.85) + רחוב תואם,קפה קפה,iw,"חוף סירונית, נתניה","חוף סירונית, נתניה",yes,Cafe cafe,en,"חוף סירונית, Netanya","חוף סירונית, Netanya",yes
5813,Burger King רעננה,"המלאכה 2, אזור תעשייה רעננה, Israel",ChIJL-_sbW45HRURbCEi18WCTTE,Burger King,"Ha-Melakha St 2, Ra'anana, 4366101, Israel",right,רשת — אותו סניף (רחוב+בית),Burger King,iw,"המלאכה 2, רעננה, 4366101","המלאכה 2, רעננה",yes,Burger King,iw,"Ha-Melakha St 2, Ra'anana, 4366101","HaMelacha 2, Ra'anana",no
5820,אצל אלברט,"הדקל 47, תל מונד, Israel",ChIJsRpaUO8-HRURlVkVbVAInZc,אצל אלברט,"Ha-Dekel St 47, Tel Mond, 4060047, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,אצל אלברט,iw,"הדקל 47, תל מונד, 4060047","הדקל 47, תל מונד",yes,אצל אלברט,iw,"Ha-Dekel St 47, Tel Mond, 4060047","Ha-Dekel 47, Tel Mond",no
5826,פיצה שטמפפר,"שטמפפר יהושע 19, נתניה, Israel",ChIJKS3DLahqHRURoBlYvnEoq1g,Pizza Stampfer,"Yehoshu'a Shtampfer St 19, Netanya, Israel",right,שם תואם (sim 0.71) + עיר + רחוב + מספר,פיצה שטמפפר,iw,"יהושע שטמפפר 19, נתניה","יהושע שטמפפר 19, נתניה",yes,Pizza Stampfer,en,"Yehoshu'a Shtampfer St 19, Netanya","Yehoshua Shtampfer 19, Netanya",no
5846,כפרה,"האורנים 10, פרדס חנה-כרכור, Israel",ChIJy6a7d40PHRURr8Qb0SpeiS0,כפרה בורגר kapara burger,"HaOranim St 10, Pardes Hanna-Karkur, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,כפרה בורגר kapara burger,iw,"האורנים 10, פרדס חנה כרכור","האורנים 10, פרדס חנה כרכור",yes,כפרה בורגר kapara burger,iw,"HaOranim St 10, Pardes Hanna-Karkur","HaOranim 10, Pardes Hana-Karkur",no
5854,רושרי,"קדושי השואה 54, הרצליה פיתוח, Israel",ChIJRciHGYFJHRURM2TIy82N4XQ,רושרי - Rosherie,"Kedoshei Hashoah Street 54, Herzliya, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,רושרי - Rosherie,en,"Kedoshei Hashoah Street 54, הרצליה","Kedoshei Hashoah Street 54, הרצליה",yes,רושרי - Rosherie,en,"Kedoshei Hashoah Street 54, Herzliya","Kedoshei Hashoah Street 54, Hertsliya",no
5859,אלדר בכפר,"העליה 33, כפר יונה, Israel",ChIJzVKYKpMVHRUR5MezmOX0ocY,Eldar BaKfar,"HaAliya St 33, Kfar Yona, Israel",right,שם זהה/תעתיק (sim 0.86) + אותה עיר,מאפיה אלדר בכפר,iw,"העלייה 33, כפר יונה","העלייה 33, כפר יונה",yes,Eldar BaKfar,en,"HaAliya St 33, Kfar Yona","HaAliya 33, Kfar Yona",no
5860,מאפיית גוונים,"רוטנברג 12, נתניה, Israel",ChIJv7a9qoVAHRURhaVhq8cyA14,מאפיית גוונים,"Pinkhas Rotenberg St 12, Netanya, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,מאפיית גוונים,iw,"פנחס רוטנברג 12, נתניה","פנחס רוטנברג 12, נתניה",yes,מאפיית גוונים,iw,"Pinkhas Rotenberg St 12, Netanya","Pinhas Rutenberg 12, Netanya",no
5863,המייסדים,"המייסדים 44, פרדס חנה-כרכור, Israel",ChIJSz4wdVIOHRURCnJGeau-rf0,Ha-Meyasdim St 44,"Ha-Meyasdim St 44, Pardes Hanna-Karkur, Israel",right,שם זהה/תעתיק (sim 1.00) + רחוב+בית זהים,המייסדים 44,,"המייסדים 44, פרדס חנה כרכור","המייסדים 44, פרדס חנה כרכור",yes,Ha-Meyasdim St 44,,"Ha-Meyasdim St 44, Pardes Hanna-Karkur","Ha-Meyasdim 44, Pardes Hana-Karkur",no
5868,דשי,"הרצל 1, נתניה, Israel",ChIJ1bX2J5NrHRUR6Z15H3ibdS0,DASHI - דשי,"Herzl St 1, Netanya, 4240001, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,DASHI - דשי,en,"הרצל 1, נתניה, 4240001","הרצל 1, נתניה",yes,DASHI - דשי,en,"Herzl St 1, Netanya, 4240001","Herzl 1, Netanya",no
5885,השווארמה של שרון,"פנקס דוד 12, נתניה, Israel",ChIJURHWVEoVHRURLuFpYQdcVF4,שווארמה אדנה,"דוד פנקס 14, הסניף החדש, Sderot Giborei Israel 32, Netanya, 4237714, Israel",right,שם תואם (sim 0.61) + עיר + רחוב (בית 12≠14),שווארמה אדנה,iw,"דוד פנקס 14, הסניף החדש, שדרות גיבורי ישראל 32, נתניה, 4237714","הסניף החדש, דוד פנקס 14, שדרות גיבורי ישראל 32, נתניה",yes,שווארמה אדנה,iw,"דוד פנקס 14, הסניף החדש, Sderot Giborei Israel 32, Netanya, 4237714","הסניף החדש, דוד פנקס 14, Sderot Giborei Israel 32, Netanya",yes
5887,פיצה טיים,"פתח תקוה 42, רמת אפרים, נתניה, Israel",ChIJ4wOBXN4_HRURwUIP6utJARY,פיצריה בנתניה - משלוחי פיצה בנתניה - פיצה טיים,"Ha-Rav Ben Me'ir St 3, Netanya, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,פיצריה בנתניה - משלוחי פיצה בנתניה - פיצה טיים,iw,"הרב בן מאיר 3, נתניה","הרב בן מאיר 3, נתניה",yes,פיצריה בנתניה - משלוחי פיצה בנתניה - פיצה טיים,iw,"Ha-Rav Ben Me'ir St 3, Netanya","HaRav Ben Meir 3, Netanya",no
5895,Pinko Patisserie,"אוסישקין 61, רמת השרון, Israel",ChIJP_6SqDlIHRURdZSpatvUTTs,Pinko Patisserie,"Ussishkin St 61, Ramat Hasharon, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,Pinko Patisserie,en,"אוסישקין 61, רמת השרון","אוסישקין 61, רמת השרון",yes,Pinko Patisserie,en,"Ussishkin St 61, Ramat Hasharon","Ussishkin 61, Ramat HaSharon",no
5903,צ'יקו,"דרך דגניה 14, נתניה, Israel",ChIJ7VBCbB4_HRURwgvrcJ6bWQ4,צ׳יקו ומיקו - Chiko & Miko,"Kikar HaAtsmaut 8, Netanya, Israel",right,שם זהה/תעתיק (sim 1.00) + אותה עיר,צ׳יקו ומיקו - Chiko & Miko,en,"כיכר העצמאות 8, נתניה","כיכר העצמאות 8, נתניה",yes,צ׳יקו ומיקו - Chiko & Miko,en,"Kikar HaAtsmaut 8, Netanya","Kikar HaAtsmaut 8, Netanya",no
5912,סטוקו אירועים,"רמת השרון, Israel",ChIJzWFNobVJHRURHzwH0gaRFVs,סטוקו רמת השרון,"Derech HaTennis, Ramat HaSharon, Israel",right,שם זהה/תעתיק (sim 0.50) + אותה עיר,סטוקו רמת השרון,iw,"דרך הטניס, רמת השרון","דרך הטניס, רמת השרון",yes,סטוקו רמת השרון,iw,"Derech HaTennis, Ramat HaSharon","Derech HaTennis, Ramat HaSharon",no
5917,Meat and Sweets קייטרינג ברזילאי,"כפר ויתקין, Israel",ChIJrZzo-rUUHRURu5xTame2VI8,עץ השדה קייטרינג,"קניון אם הדרך, Kfar Vitkin, Israel",right,שם תואם (sim 0.50) + עיר + רחוב,עץ השדה קייטרינג,iw,"קניון אם הדרך, כפר ויתקין","קניון אם הדרך, כפר ויתקין",yes,עץ השדה קייטרינג,iw,"קניון אם הדרך, Kfar Vitkin","קניון אם הדרך, Kfar Vitkin",yes
