id,risk_reasons,source,old_name,old_address,google_name,google_address,google_primary_type,google_types,name_sim,distance_m,google_rating,rating_count,has_photo,llm_verdict,llm_conf,llm_reason,google_maps_uri,search_uri
5478,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,אלריי בשרים רחובות,"הלל וחנן אופנהיימר 10, פארק המדע רחובות, Israel",Crazy Meat,"Prof. Hillel ve-Khanan Oppenheimer St 2, Rehovot, Israel",restaurant,hamburger_restaurant;south_american_restaurant;american_restaurant;restaurant;food;point_of_interest;establishment,0.231,240,4,395,yes,yes,0.92,"Hebrew name 'אלריי בשרים' translates to 'Crazy Meat' (אלריי=Crazy, בשרים=Meat). Street names match perfectly (Hillel and Hanan Oppenheimer). Distance of 240m and house number difference (10 vs 2) are typical discrepancies in our database. Unique name type confirms this is the same physical restaurant.",https://maps.google.com/?cid=11760025363609499656&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%90%D7%9C%D7%A8%D7%99%D7%99%20%D7%91%D7%A9%D7%A8%D7%99%D7%9D%20%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA%20%D7%94%D7%9C%D7%9C%20%D7%95%D7%97%D7%A0%D7%9F%20%D7%90%D7%95%D7%A4%D7%A0%D7%94%D7%99%D7%99%D7%9E%D7%A8%2010%2C%20%D7%A4%D7%90%D7%A8%D7%A7%20%D7%94%D7%9E%D7%93%D7%A2%20%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA%2C%20Israel
5910,אין תמונה וגם יש סימן סיכון נוסף,regular,בי בריא,"כפר הס, Israel",בי בריא,"Kfar Hess, Israel",educational_institution,educational_institution;point_of_interest;establishment,1.000,233,,,no,,,,https://maps.google.com/?cid=5438999609730816838&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%91%D7%99%20%D7%91%D7%A8%D7%99%D7%90%20%D7%9B%D7%A4%D7%A8%20%D7%94%D7%A1%2C%20Israel
5567,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,הרצל street food,"הרצל 210, רחובות, Israel",Hertzel Bar Cafe,"Herzl St 209, Rehovot, Israel",gastropub,gastropub;food_store;store;bar;restaurant;food;point_of_interest;establishment,0.444,202,4.2,1794,yes,yes,0.92,"Street and city match (Herzl/Hertzl St, Rehovot/רחובות). House numbers 210 vs 209 are adjacent/within typical coordinate error margin. Names align (Hebrew הרצל = English Herzl). Both are food businesses. Distance of 202m is reasonable for address variance in same building/area.",https://maps.google.com/?cid=7468347868523932012&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%94%D7%A8%D7%A6%D7%9C%20street%20food%20%D7%94%D7%A8%D7%A6%D7%9C%20210%2C%20%D7%A8%D7%97%D7%95%D7%91%D7%95%D7%AA%2C%20Israel
2485,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,גיליס,"נוב, Israel","Gillis - Beit Midrash meat, Golan Heights",Nov 1292100,restaurant,ranch;farm;restaurant;food;point_of_interest;service;establishment,0.143,176,4.6,719,yes,yes,0.92,"Hebrew name 'גיליס' (Gillis) matches English name 'Gillis'. Both in Nov/Nof, same unique business name. Small distance (176m) acceptable for coordinate imprecision. Google's full name describes the same establishment (meat restaurant in Golan Heights area).",https://maps.google.com/?cid=357076755725938912&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%92%D7%99%D7%9C%D7%99%D7%A1%20%D7%A0%D7%95%D7%91%2C%20Israel
1331,אין תמונה וגם יש סימן סיכון נוסף,regular,פיצה דהרי,"רשב""י 15, אשדוד, Israel",דהרי,"Rashbi St 14, Ashdod, Israel",bakery,bakery;food_store;store;food;point_of_interest;establishment,1.000,156,4.3,132,no,,,,https://maps.google.com/?cid=6146285022081492700&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A4%D7%99%D7%A6%D7%94%20%D7%93%D7%94%D7%A8%D7%99%20%D7%A8%D7%A9%D7%91%22%D7%99%2015%2C%20%D7%90%D7%A9%D7%93%D7%95%D7%93%2C%20Israel
2089,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון | אין תמונה וגם יש סימן סיכון נוסף,llm,קייטרינג נוף הרים- איזור תעשיה ישן,"שלומי, Israel",קיטרינג ואירועים נוף הרים,"Sandy Azulai Road, Shlomi, Israel",catering_service,catering_service;food_delivery;food;point_of_interest;service;establishment,0.500,155,4.7,18,no,yes,0.92,"Same unique name 'נוף הרים' (Nof Harim), both in Shlomi, minor transliteration difference (קייטרינג vs קיטרינג), distance 155m acceptable for address variations in same area",https://maps.google.com/?cid=12715567597460456608&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A7%D7%99%D7%99%D7%98%D7%A8%D7%99%D7%A0%D7%92%20%D7%A0%D7%95%D7%A3%20%D7%94%D7%A8%D7%99%D7%9D-%20%D7%90%D7%99%D7%96%D7%95%D7%A8%20%D7%AA%D7%A2%D7%A9%D7%99%D7%94%20%D7%99%D7%A9%D7%9F%20%D7%A9%D7%9C%D7%95%D7%9E%D7%99%2C%20Israel
4746,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,קיטשן בראסרי,"ממילא 13, שדרות אלרוב ממילא, ירושלים, Israel",מסעדת קיטשן ממילא ירושלים,"בתוך הקניון הסגור, שדרות אלרוב, Derech Mamilla 8, Jerusalem, 9414904, Israel",restaurant,restaurant;food;point_of_interest;establishment,0.500,152,4.6,403,yes,yes,0.92,Unique name 'Kitchen' (קיטשן) matches in both listings. Both are on Mamilla/Derech Mamilla street in Jerusalem. Distance of 152m and minor house number difference (13 vs 8) are acceptable given that A lists street address while B specifies 'inside shopping mall' - likely same business with different entrance references. Name type is 'unique' which strongly supports match.,https://maps.google.com/?cid=8007006077012870653&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A7%D7%99%D7%98%D7%A9%D7%9F%20%D7%91%D7%A8%D7%90%D7%A1%D7%A8%D7%99%20%D7%9E%D7%9E%D7%99%D7%9C%D7%90%2013%2C%20%D7%A9%D7%93%D7%A8%D7%95%D7%AA%20%D7%90%D7%9C%D7%A8%D7%95%D7%91%20%D7%9E%D7%9E%D7%99%D7%9C%D7%90%2C%20%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D%2C%20Israel
1270,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון | אין תמונה וגם יש סימן סיכון נוסף,llm,פיצה מרציאנו,"וינגייט 32, באר שבע, Israel",Pizza Marciano,"Wingate St 15, Be'er Sheva, Israel",pizza_restaurant,pizza_restaurant;restaurant;food;point_of_interest;establishment,0.500,148,2.6,18,no,yes,0.92,Unique name matches perfectly (Hebrew-English translation: פיצה מרציאנו = Pizza Marciano). Same street (Wingate/וינגייט) and city (Be'er Sheva/באר שבע). House number difference (32 vs 15) and 148m distance are within acceptable range given known address inaccuracies in our database. Same business.,https://maps.google.com/?cid=16765797495170255300&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A4%D7%99%D7%A6%D7%94%20%D7%9E%D7%A8%D7%A6%D7%99%D7%90%D7%A0%D7%95%20%D7%95%D7%99%D7%A0%D7%92%D7%99%D7%99%D7%98%2032%2C%20%D7%91%D7%90%D7%A8%20%D7%A9%D7%91%D7%A2%2C%20Israel
5292,אין תמונה וגם יש סימן סיכון נוסף,regular,סושי רחביה ירושלים,"עמק רפאים 48, ירושלים, Israel",סושי רחביה,"Rachel Imenu St 2, Jerusalem, Israel",asian_restaurant,asian_restaurant;restaurant;food;point_of_interest;establishment,1.000,138,4.2,88,no,,,,https://maps.google.com/?cid=11166510233038507051&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A1%D7%95%D7%A9%D7%99%20%D7%A8%D7%97%D7%91%D7%99%D7%94%20%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D%20%D7%A2%D7%9E%D7%A7%20%D7%A8%D7%A4%D7%90%D7%99%D7%9D%2048%2C%20%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D%2C%20Israel
1705,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,המטבחון של עמוס,"ברנע 463, אילת, Israel",The kitchen of Amos,"18, Barne'a 48, Eilat, Israel",restaurant,restaurant;food;point_of_interest;establishment,0.200,109,4.7,153,yes,yes,0.92,Matching unique name (Hebrew 'המטבחון של עמוס' = English 'The kitchen of Amos'). Both on Barne'a street in Eilat. House number discrepancy (463 vs 48) and 109m distance are acceptable given known address inaccuracies in our database for this region.,https://maps.google.com/?cid=703561052791440651&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%94%D7%9E%D7%98%D7%91%D7%97%D7%95%D7%9F%20%D7%A9%D7%9C%20%D7%A2%D7%9E%D7%95%D7%A1%20%D7%91%D7%A8%D7%A0%D7%A2%20463%2C%20%D7%90%D7%99%D7%9C%D7%AA%2C%20Israel
1402,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,ביג בראשית שווארמה,"הבנים 3, אשדוד, Israel",Shawarma Bereshit,"HaBanim St 7, Ashdod, 55555, Israel",gyro_restaurant,gyro_restaurant;restaurant;food;point_of_interest;establishment,0.214,101,3.1,33,yes,yes,0.92,"Unique name match (Big Bereshit Shawarma / Shawarma Bereshit - same business), same street (HaBanim), same city (Ashdod). House number differs (3 vs 7) but within acceptable range for database inaccuracy. Distance of 101m on same street is consistent with address variation.",https://maps.google.com/?cid=5459881648276506574&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%91%D7%99%D7%92%20%D7%91%D7%A8%D7%90%D7%A9%D7%99%D7%AA%20%D7%A9%D7%95%D7%95%D7%90%D7%A8%D7%9E%D7%94%20%D7%94%D7%91%D7%A0%D7%99%D7%9D%203%2C%20%D7%90%D7%A9%D7%93%D7%95%D7%93%2C%20Israel
1734,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,אלימי קונדיטורית שף,"האורגים 1, אילת, Israel",Alimi,"HaOrgim St 5, Eilat, Israel",pastry_shop,pastry_shop;bakery;dessert_shop;confectionery;food_store;store;food;point_of_interest;establishment,0.200,92,4.6,511,yes,yes,0.92,"Same unique name (Alimi/אלימי transliteration), same street (HaOrgim/האורגים), same city (Eilat/אילת). House number difference (1 vs 5) is minor - likely coordinate error as noted in instructions. Small distance (92m) on same street confirms match.",https://maps.google.com/?cid=978375824840223106&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%90%D7%9C%D7%99%D7%9E%D7%99%20%D7%A7%D7%95%D7%A0%D7%93%D7%99%D7%98%D7%95%D7%A8%D7%99%D7%AA%20%D7%A9%D7%A3%20%D7%94%D7%90%D7%95%D7%A8%D7%92%D7%99%D7%9D%201%2C%20%D7%90%D7%99%D7%9C%D7%AA%2C%20Israel
5593,אין תמונה וגם יש סימן סיכון נוסף,regular,נועם שירותים לקייטרינג,"ניצנים, Israel",נועם שרותי מזון,"Nitzanim, 7929000, Israel",catering_service,catering_service;food_delivery;service;food;point_of_interest;establishment,0.667,91,,,no,,,,https://maps.google.com/?cid=14903897377135563791&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A0%D7%95%D7%A2%D7%9D%20%D7%A9%D7%99%D7%A8%D7%95%D7%AA%D7%99%D7%9D%20%D7%9C%D7%A7%D7%99%D7%99%D7%98%D7%A8%D7%99%D7%A0%D7%92%20%D7%A0%D7%99%D7%A6%D7%A0%D7%99%D7%9D%2C%20Israel
6169,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,לחם בורקין,"המלאכה 2, בנימינה, Israel",Borkins Bread,"אזור תעשיה, HaMelacha 6, Binyamina Giv'at Ada, Israel",bakery,bakery;cafe;breakfast_restaurant;food_store;store;restaurant;food;point_of_interest;establishment,0.000,77,4.4,1338,yes,yes,0.92,"Name matches (לחם בורקין='Borkins Bread'), same street (HaMelacha), same city (Binyamina). Minor house number difference (2 vs 6) and slight distance (77m) are acceptable given Hebrew database inaccuracies and industrial zone addressing variations.",https://maps.google.com/?cid=4577964817497492281&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%9C%D7%97%D7%9D%20%D7%91%D7%95%D7%A8%D7%A7%D7%99%D7%9F%20%D7%94%D7%9E%D7%9C%D7%90%D7%9B%D7%94%202%2C%20%D7%91%D7%A0%D7%99%D7%9E%D7%99%D7%A0%D7%94%2C%20Israel
4439,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,פוליבה,"הר עצמון 3, רמלה, Israel",Poliva,"Har Atsmon St 1, Ramla, Israel",manufacturer,manufacturer;corporate_office;point_of_interest;establishment,0.400,58,4.1,28,yes,yes,0.92,"Same unique name (Hebrew פוליבה = English Poliva), same street (Har Atsmon/הר עצמון), same city (Ramla/רמלה). House number difference (3 vs 1) is minor given coordinate inaccuracy; 58m distance is negligible for urban location.",https://maps.google.com/?cid=10023501035156658203&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A4%D7%95%D7%9C%D7%99%D7%91%D7%94%20%D7%94%D7%A8%20%D7%A2%D7%A6%D7%9E%D7%95%D7%9F%203%2C%20%D7%A8%D7%9E%D7%9C%D7%94%2C%20Israel
2614,אין תמונה וגם יש סימן סיכון נוסף,regular,קייטרינג אזולאי,"קריית שמונה, Israel",Catering Azoulay,"Tel Khai St., קרית שמונה, Israel",catering_service,catering_service;food_delivery;service;food;point_of_interest;establishment,0.750,54,4.9,7,no,,,,https://maps.google.com/?cid=13372393152252451011&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A7%D7%99%D7%99%D7%98%D7%A8%D7%99%D7%A0%D7%92%20%D7%90%D7%96%D7%95%D7%9C%D7%90%D7%99%20%D7%A7%D7%A8%D7%99%D7%99%D7%AA%20%D7%A9%D7%9E%D7%95%D7%A0%D7%94%2C%20Israel
1746,אין תמונה וגם יש סימן סיכון נוסף,regular,קאיפוייה,"הציונות 11, אשדוד, Israel",קאיפוייה,"Ha-Tsiyonut St 9, Ashdod, Israel",eastern_european_restaurant,eastern_european_restaurant;restaurant;food;point_of_interest;establishment,1.000,42,,,no,,,,https://maps.google.com/?cid=7873829252343191713&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A7%D7%90%D7%99%D7%A4%D7%95%D7%99%D7%99%D7%94%20%D7%94%D7%A6%D7%99%D7%95%D7%A0%D7%95%D7%AA%2011%2C%20%D7%90%D7%A9%D7%93%D7%95%D7%93%2C%20Israel
3313,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,מסי,"השרון 10, תל אביב, Israel",Maze TLV,"HaSharon St 12, Tel Aviv-Yafo, Israel",night_club,night_club;point_of_interest;establishment,0.200,40,4.1,87,yes,yes,0.92,"Same street (HaSharon), same city (Tel Aviv), house numbers very close (10 vs 12, within expected margin of error for coordinates). 'Massi' and 'Maze' appear to be the same restaurant with name variation. 40m distance is negligible for street-level addresses. Unique name type supports match.",https://maps.google.com/?cid=14943306904001162186&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%9E%D7%A1%D7%99%20%D7%94%D7%A9%D7%A8%D7%95%D7%9F%2010%2C%20%D7%AA%D7%9C%20%D7%90%D7%91%D7%99%D7%91%2C%20Israel
2845,אין תמונה וגם יש סימן סיכון נוסף,regular,חצ'פורי ליאון,"זבולון 2, קרית אתא, Israel",חצ'פורי לאון,"Zevulun St 9, Kiryat Ata, Israel",restaurant,restaurant;food;point_of_interest;establishment,1.000,22,5,1,no,,,,https://maps.google.com/?cid=18218558588438231194&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%97%D7%A6'%D7%A4%D7%95%D7%A8%D7%99%20%D7%9C%D7%99%D7%90%D7%95%D7%9F%20%D7%96%D7%91%D7%95%D7%9C%D7%95%D7%9F%202%2C%20%D7%A7%D7%A8%D7%99%D7%AA%20%D7%90%D7%AA%D7%90%2C%20Israel
5334,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,הסנדוויץ' של צ'וצ'י,"דהומיי 14, ראשית, ירושלים, Israel",Schnitzel of Tzotzi,"Dahomey St 16, Jerusalem, Israel",restaurant,restaurant;food;point_of_interest;establishment,0.231,20,4.5,442,yes,yes,0.92,Unique name 'צ'וצ'י' (Tzotzi) matches 'Tzotzi' in Google listing. Both on Dahomey St in Jerusalem. House number differs by 2 (14 vs 16) but distance of 20m is consistent with same business - likely address variation in databases. Food business type confirmed.,https://maps.google.com/?cid=13339200170220967268&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%94%D7%A1%D7%A0%D7%93%D7%95%D7%95%D7%99%D7%A5'%20%D7%A9%D7%9C%20%D7%A6'%D7%95%D7%A6'%D7%99%20%D7%93%D7%94%D7%95%D7%9E%D7%99%D7%99%2014%2C%20%D7%A8%D7%90%D7%A9%D7%99%D7%AA%2C%20%D7%99%D7%A8%D7%95%D7%A9%D7%9C%D7%99%D7%9D%2C%20Israel
1463,אין תמונה וגם יש סימן סיכון נוסף,regular,השיפוד והמנגל,"חטיבת כרמלי 20, אשדוד, Israel",השיפוד והמנגל אשדוד,"Hativat Carmeli St 3, Ashdod, Israel",restaurant,restaurant;food;point_of_interest;establishment,1.000,14,4,53,no,,,,https://maps.google.com/?cid=2667163918728831911&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%94%D7%A9%D7%99%D7%A4%D7%95%D7%93%20%D7%95%D7%94%D7%9E%D7%A0%D7%92%D7%9C%20%D7%97%D7%98%D7%99%D7%91%D7%AA%20%D7%9B%D7%A8%D7%9E%D7%9C%D7%99%2020%2C%20%D7%90%D7%A9%D7%93%D7%95%D7%93%2C%20Israel
3374,אין תמונה וגם יש סימן סיכון נוסף,regular,חומוס ג'וליה,"הרצל 62, רמת גן, Israel",חומוס ג׳וליה,"Herzl St 64, Ramat Gan, Israel",salad_shop,salad_shop;restaurant;food;point_of_interest;establishment,1.000,14,4.6,57,no,,,,https://maps.google.com/?cid=3972587956823483001&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%97%D7%95%D7%9E%D7%95%D7%A1%20%D7%92'%D7%95%D7%9C%D7%99%D7%94%20%D7%94%D7%A8%D7%A6%D7%9C%2062%2C%20%D7%A8%D7%9E%D7%AA%20%D7%92%D7%9F%2C%20Israel
4166,LLM אישר בביטחון נמוך יחסית ויש עוד סימן סיכון,llm,פיצה סיציליאנה,"ההסתדרות 171, חולון, Israel",Holon Pizza,"Ha-Histadrut St 169, Holon, Israel",pizza_delivery,pizza_delivery;meal_delivery;food_delivery;food;point_of_interest;establishment,0.333,4,4.6,83,yes,yes,0.92,"Same street (Ha-Histadrut), same city (Holon), house numbers very close (171 vs 169, 4m apart), both pizza businesses. Minor house number difference is within acceptable range for coordinate/database errors.",https://maps.google.com/?cid=7893582523826799712&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA,https://www.google.com/maps/search/?api=1&query=%D7%A4%D7%99%D7%A6%D7%94%20%D7%A1%D7%99%D7%A6%D7%99%D7%9C%D7%99%D7%90%D7%A0%D7%94%20%D7%94%D7%94%D7%A1%D7%AA%D7%93%D7%A8%D7%95%D7%AA%20171%2C%20%D7%97%D7%95%D7%9C%D7%95%D7%9F%2C%20Israel
