id,status,confidence,name_sim,distance_m,old_name,google_name,name_updated,old_address,new_address,coords_fixed,reason
3137,no_match,0.2,,,Cofizz,,no,"ז'בוטינסקי 127, בני ברק, Israel",,no,no-candidate
3138,verified,0.95,1.000,13,פיצה אנד טורטיה,פיצה אנד טורטיה,yes,"אלנבי 79, תל אביב, Israel","Allenby St 79, Tel Aviv-Yafo, Israel",yes,dist=13m name=1.00 close-proximity
3139,no_match,0.2,0.167,488,פיצה סלוצ'ו,Mother's Kitchen,no,"יחזקאל קזז 11, אור יהודה, Israel",,no,dist=488m name=0.17 no-match
3140,flagged,0.4,0.500,26,לחם ארז ראש העין,Lehem Erez,no,"משה דיין 2, ראש העין, Israel",,no,dist=26m name=0.50 business=CLOSED_PERMANENTLY (non-operational)
3141,no_match,0.2,0.333,1752,פטיפור אנד מור,רשת מור - כלבו פתח תקווה,no,"שלומציון המלכה 2, פתח תקווה, Israel",,no,dist=1752m name=0.33 no-match
3142,no_match,0.2,0.300,5063,בלו סקיי,Blue Sky Car Rental,no,"אליעזר פרי 10, תל אביב, Israel",,no,dist=5063m name=0.30 no-match
3143,no_match,0.2,0.250,1120,ארקפה,Arcaffè,no,"מצדה (כנרת) 5, פרדס כץ, בני ברק, Israel",,no,dist=1120m name=0.25 no-match
3144,flagged,0.7,1.000,423,הפלאפל של הרצל,הפלאפל של הרצל,no,"צאלון 21, מודיעין והסביבה, Israel",,no,dist=423m name=1.00 needs-review
3145,no_match,0.2,0.000,275,צאבטה,HaNevi'im St 49,no,"הנביאים 49, פתח תקווה, Israel",,no,dist=275m name=0.00 no-match
3146,verified,0.95,0.800,12,"פאנץ' ליין-המלצרים המזמרים בע""מ",פאנץ' ליין תל אביב - המלצרים המזמרים - PunchLine TLV,no,"הארבעה 14, תל אביב, Israel","HaArba'a St 14, Tel Aviv-Yafo, 6473914, Israel",yes,dist=12m name=0.80 close-proximity
3147,flagged,0.7,1.000,940,מונייר,מונייר קייטרינג חלבי ומגשי אירוח,no,"ההגנה 25, ראשון לציון, Israel",,no,dist=940m name=1.00 needs-review
3148,verified,0.95,1.000,69,גולן גורמה,גולן גורמה - קונדיטוריה,yes,"אצ""ל 33, ראשון לציון, Israel","Etsel St 33, Rishon LeZion, Israel",yes,dist=69m name=1.00 close-proximity
3150,verified,0.95,1.000,38,"קיוטו נאי ראשל""צ",קיוטו נאי,yes,"ילדי טהרן 7, ראשון לציון, Israel","Yaldei Teheran St 7, Rishon LeZion, 7565843, Israel",yes,dist=38m name=1.00 close-proximity
3151,no_match,0.2,0.000,3668,קקאו,קניון הזהב,no,"סחרוב דוד 21, קניון הזהב, ראשון לציון, Israel",,no,dist=3668m name=0.00 no-match
3152,no_match,0.2,0.500,811,הבגט של אמא,Amos Hot Baguette,no,"בלפור 135, בת ים, Israel",,no,dist=811m name=0.50 no-match
3153,no_match,0.2,0.250,512,ווינבורגר,רובן בת ים,no,"ז'בוטינסקי 8, בת ים, Israel",,no,dist=512m name=0.25 no-match
3154,flagged,0.6,0.143,9,מיטל,Lokal Burger,no,"אחד העם 30, תל אביב, Israel",,no,dist=9m name=0.14 proximity-name-mismatch
3155,verified,0.95,0.667,29,חומוס הר הברכה,Hummus har-bracha,no,"ברקת 9, פתח תקווה, Israel","Bareket St 9, Petah Tikva, Israel",yes,dist=29m name=0.67 close-proximity
3156,flagged,0.4,1.000,6,פרג'י,פרג'י,no,"פנחס בן יאיר 8, יפו, תל אביב, Israel",,no,dist=6m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3157,verified,0.95,1.000,37,פלאפלנד,פלאפלנד,yes,"ביאליק 77, רמת גן, Israel","Bialik St 76, Ramat Gan, Israel",yes,dist=37m name=1.00 close-proximity
3158,flagged,0.4,0.750,7,פונדק השובבים,Pundak Hashovavim,no,"נחלת בנימין 68, תל אביב, Israel",,no,dist=7m name=0.75 business=CLOSED_PERMANENTLY (non-operational)
3159,verified,0.88,1.000,165,בליקר בייקרי,Bleeker Bakery,no,"סחרוב דוד 21, קניון הזהב, ראשון לציון, Israel","David Saharov St 19, Rishon LeZion, Israel",yes,dist=165m name=1.00 near+name
3160,no_match,0.2,0.167,1316,מאנצ' בורגר,fomo momo burger - ראשון לציון,no,"העצמאות 21, ראשון לציון, Israel",,no,dist=1316m name=0.17 no-match
3161,verified,0.95,0.429,44,קנסאי סושי,Kansai,no,"רפאל איתן 3, פתח תקווה, Israel","Refa'el Eitan St 3, Petah Tikva, Israel",yes,dist=44m name=0.43 close-proximity
3162,flagged,0.7,1.000,969,cofix,cofix,no,"רבי עקיבא 149, בני ברק, Israel",,no,dist=969m name=1.00 needs-review
3163,flagged,0.4,1.000,121,מיט אוכל ישראלי,מיט אוכל ישראלי,no,"תפוצות ישראל 4, גבעתיים, Israel",,no,dist=121m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3164,no_match,0.2,0.000,673,cofix,Marlaz Centre,no,"עמק דותן 66, מודיעין והסביבה, Israel",,no,dist=673m name=0.00 no-match
3165,no_match,0.2,0.214,1377,אלוף החומוס והפול,חומוס פול צנטרו,no,"סוקולוב נחום 1, חולון, Israel",,no,dist=1377m name=0.21 no-match
3166,no_match,0.2,1.000,6219,סחבק,סחבק,no,"בני אפרים 280, נאות אפקה, תל אביב, Israel",,no,dist=6219m name=1.00 no-match
3167,verified,0.95,1.000,12,שמש,מסעדת שמש,yes,"התקוה 13, שכונת התקווה, תל אביב, Israel","HaTikva St 13, Tel Aviv-Yafo, Israel",yes,dist=12m name=1.00 close-proximity
3168,verified,0.95,1.000,5,גשן,Goshen,no,"נחלת בנימין 30, תל אביב, Israel","Nahalat Binyamin St 30, Tel Aviv-Yafo, Israel",yes,dist=5m name=1.00 close-proximity
3169,no_match,0.2,0.857,2093,לה גופרה,לגופרה,no,"החשמונאים 96, תל אביב, Israel",,no,dist=2093m name=0.86 no-match
3170,no_match,0.2,1.000,1336,פיצה מישלנו,פיצה משלנו,no,"החמישה 1, פתח תקווה, Israel",,no,dist=1336m name=1.00 no-match
3171,no_match,0.2,0.375,951,חומוס,Hummus Givatayim,no,"כצנלסון 65, גבעתיים, Israel",,no,dist=951m name=0.38 no-match
3172,no_match,0.2,0.000,836,המסעדה,אצל נאג'י,no,"חיים אשר 2, רמלה, Israel",,no,dist=836m name=0.00 no-match
3173,flagged,0.6,0.167,8,פיצה בכיכר,פיצה ארבע עונות,no,"ארבע עונות 16, לוד, Israel",,no,dist=8m name=0.17 proximity-name-mismatch
3174,no_match,0.2,1.000,5448,פיצה שמש רמלה,פיצה שמש רמלה מבצע יונתן 8,no,"מבצע יונתן 8, רמלה, Israel",,no,dist=5448m name=1.00 no-match
3175,flagged,0.7,1.000,388,קפה רומי,קפה רומי,no,"צאלון 21, מודיעין והסביבה, Israel",,no,dist=388m name=1.00 needs-review
3176,flagged,0.4,0.500,8,פול ווליום,Full volume,no,"דיזנגוף 114, תל אביב, Israel",,no,dist=8m name=0.50 business=CLOSED_PERMANENTLY (non-operational)
3177,verified,0.95,1.000,37,אושי אושי מודיעין-מכבים-רעות,אושי אושי מודיעין מכבים רעות,yes,"שד' עומרים, מודיעין והסביבה, Israel","מרכז מסחרי לב, שדרות עומרים, מודיעין מכבים רעות, Israel",yes,dist=37m name=1.00 close-proximity
3178,flagged,0.6,0.111,38,די,Dan Tel Aviv Hotel,no,"הירקון 99, תל אביב, Israel",,no,dist=38m name=0.11 proximity-name-mismatch
3179,flagged,0.7,0.667,1153,פוקי בר,Poke Bar,no,"מזל אליעזר 13, ראשון לציון, Israel",,no,dist=1153m name=0.67 needs-review
3180,verified,0.95,0.800,41,רולדין,Roladin,no,"פנחס אילון 13, חולון, Israel","MY MALL, Pinkhas Eilon St 13, Holon, Israel",yes,dist=41m name=0.80 close-proximity
3181,no_match,0.2,0.222,41581,צ'ארליז,"Charlie's - Bar, Food, Garden",no,"הרב יוסף צוברי 6, תל אביב, Israel",,no,dist=41581m name=0.22 no-match
3182,no_match,0.2,0.000,1227,"ד""ר ג'וס",קניון סביונים,no,"דרך משה דיין 3, קניון סביונים, יהוד, Israel",,no,dist=1227m name=0.00 no-match
3183,verified,0.95,0.444,35,פלאפל הכוהנים,מפגש הפלאפל התימני,no,"ויצמן 43, גבעתיים, Israel","Weizman St 28, Giv'atayim, 5339014, Israel",yes,dist=35m name=0.44 close-proximity
3184,verified,0.95,1.000,2,בית מאפה ברכת שמיים,פיצה ברכת שמיים,yes,"לנדאו חיים 16, חולון, Israel","Haim Landau St 16, Holon, Israel",yes,dist=2m name=1.00 close-proximity
3185,verified,0.95,0.364,74,רוטיסרי צ'יקן קלאב שרונה תל אביב,Rotisserie Chicken Club,no,"אלוף קלמן מגן 3, מתחם שרונה, תל אביב, Israel","Aluf Kalman Magen St 3, Tel Aviv-Yafo, 6107075, Israel",yes,dist=74m name=0.36 close-proximity
3186,no_match,0.2,,,המושבה,,no,"בר כוכבא 41, פתח תקווה, Israel",,no,no-candidate
3187,flagged,0.4,0.750,804,מקדונלד'ס,McDonald's,no,"רוטשילד 19, ראשון לציון, Israel",,no,dist=804m name=0.75 business=CLOSED_PERMANENTLY (non-operational)
3188,no_match,0.2,1.000,2624,שומשום בר בריאות,בר שומשום,no,"דרך אבא הלל סילבר 2, מתחם הבורסה, רמת גן, Israel",,no,dist=2624m name=1.00 no-match
3189,verified,0.95,0.600,56,קפה לוגאנו,Café Lugano,no,"החוגה 2, רמת אפעל, Israel","Hahuga St 2, Ramat Gan, 5290370, Israel",yes,dist=56m name=0.60 close-proximity
3190,flagged,0.7,1.000,252,דני בתי מאפה,דני בתי מאפה Danni's Bakery,no,"הזיתים 96, גבעת שמואל, Israel",,no,dist=252m name=1.00 needs-review
3191,flagged,0.6,0.143,3,פלאפל הדר,Shabazi St 24,no,"שבזי 24, יהוד, Israel",,no,dist=3m name=0.14 proximity-name-mismatch
3192,flagged,0.7,0.818,653,קייטרינג מקרוניז,Catering Mkroniz,no,"המלאכה 4, אור יהודה, Israel",,no,dist=653m name=0.82 needs-review
3193,no_match,0.2,1.000,3338,חומוס יוסף,חומוס יוסף,no,"הסיבים 6, פתח תקווה, Israel",,no,dist=3338m name=1.00 no-match
3194,flagged,0.7,1.000,1119,ג'אפו,ג'אפו בסר בני ברק- Japo,no,"מצדה (כנרת) 9, פרדס כץ, בני ברק, Israel",,no,dist=1119m name=1.00 needs-review
3195,no_match,0.2,0.400,1551,רחל המבשלת-אוכל טבעוני,Rakhel Street,no,"כהנמן 104, בני ברק, Israel",,no,dist=1551m name=0.40 no-match
3196,no_match,0.2,0.167,5088,מתמנגלים ונהנים,Grill Town,no,"ראשון לציון, Israel",,no,dist=5088m name=0.17 no-match
3197,no_match,0.2,0.071,1094,Vegani gourmet,מצדה 6,no,"מצדה (כנרת) 6, פרדס כץ, בני ברק, Israel",,no,dist=1094m name=0.07 no-match
3198,verified,0.95,0.700,5,מיסטיק פיצה דופלוס,Mystic Pizza Douplus,no,"כצנלסון 9, גבעתיים, Israel","Katzenelson St 9, Giv'atayim, Israel",yes,dist=5m name=0.70 close-proximity
3199,no_match,0.2,1.000,1243,פיצה סטורי רמלה,פיצה סטורי רמלה,no,"שד' הרצל 45, רמלה, Israel",,no,dist=1243m name=1.00 no-match
3201,verified,0.95,0.667,6,מאפו,Mapu St 9,no,"מאפו 9, תל אביב, Israel","Mapu St 9, Tel Aviv-Yafo, Israel",yes,dist=6m name=0.67 close-proximity
3202,verified,0.95,0.500,13,פיצה P2,Pizza P2 גבעתיים,no,"כצנלסון 45, גבעתיים, Israel","Katzenelson St 45, Giv'atayim, Israel",yes,dist=13m name=0.50 close-proximity
3203,no_match,0.2,0.056,389,מסעדת בבאי,פסטה ויה קרית אונו,no,"דרך יעקב דורי 7, קריית אונו, Israel",,no,dist=389m name=0.06 no-match
3204,verified,0.95,0.667,27,דומינו'ס פיצה,Domino's Pizza,no,"העצמאות 65, פתח תקווה, Israel","קניון גנים, HaAtsmaut 65, Petah Tikva, Israel",yes,dist=27m name=0.67 close-proximity
3205,flagged,0.7,1.000,700,בא לי קובה,בא לי קובה,no,"שד' קוגל חיים 29, חולון, Israel",,no,dist=700m name=1.00 needs-review
3206,flagged,0.6,0.176,14,בונז'ור מלך השווארמה,Shawarma king,no,"הרצל 64, לוד, Israel",,no,dist=14m name=0.18 proximity-name-mismatch
3207,flagged,0.4,0.500,16,איצקו ורפאל,Itzko and Rafael,no,"דיזנגוף 269, תל אביב, Israel",,no,dist=16m name=0.50 business=CLOSED_PERMANENTLY (non-operational)
3208,no_match,0.2,0.182,2778,BAR,עיצוב הכסא והבר,no,"ש""י עגנון 5, ראשון לציון, Israel",,no,dist=2778m name=0.18 no-match
3209,flagged,0.6,0.200,40,פיצה פצץ,Pizza Pazzaz,no,"עוזיאל 34, בת ים, Israel",,no,dist=40m name=0.20 proximity-name-mismatch
3210,no_match,0.2,1.000,9348,קיורטוש,קיורטוש,no,"הכרמל 11, שוק הכרמל, תל אביב, Israel",,no,dist=9348m name=1.00 no-match
3211,verified,0.95,0.900,21,אחים חירק,מסעדת האחים חירק,yes,"שטמפפר 39, פתח תקווה, Israel","Yehoshua Shtampfer St 39, Petah Tikva, Israel",yes,dist=21m name=0.90 close-proximity
3212,flagged,0.4,1.000,239,בוריטו,בוריטו,no,"חיים עוזר 7, פתח תקווה, Israel",,no,dist=239m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3213,no_match,0.2,0.280,690,גלריה דוד חן,הגלריה של חן וינקלר Chen winkler art gallery,no,"נועם 3, יפו, תל אביב, Israel",,no,dist=690m name=0.28 no-match
3214,flagged,0.7,1.000,1158,בורה בורה,בורה בורה בת ים,no,"דרך בן גוריון 96, טיילת בת ים, Israel",,no,dist=1158m name=1.00 needs-review
3215,verified,0.95,1.000,2,בית הפרגית פתח תקווה,בית הפרגית,yes,"בר כוכבא 35, פתח תקווה, Israel","Bar Kochva St 35, Petah Tikva, Israel",yes,dist=2m name=1.00 close-proximity
3216,no_match,0.2,0.429,390,שניצלים,שניצל בחלה תל אביב,no,"טשרניחובסקי 2, תל אביב, Israel",,no,dist=390m name=0.43 no-match
3217,no_match,0.2,0.125,5937,כתר המזרח,Shuk Tzafon,no,"ראול וולנברג 20, רמת החייל, תל אביב, Israel",,no,dist=5937m name=0.13 no-match
3218,flagged,0.6,0.167,7,מיץ מרק,Juice Soup,no,"כצנלסון 49, גבעתיים, Israel",,no,dist=7m name=0.17 proximity-name-mismatch
3219,no_match,0.2,0.160,325,צ'אנג מאי נודלס,Go Asian Canteen קנטינה אסייתית בורסה רמת גן,no,"תובל 16, מתחם הבורסה, רמת גן, Israel",,no,dist=325m name=0.16 no-match
3220,verified,0.88,0.500,75,בורגראנץ',Burger Ranch,no,"רוטשילד 35, קניון G רוטשילד, ראשון לציון, Israel","Rothschild St 45, Rishon LeZion, Israel",yes,dist=75m name=0.50 near+name
3221,flagged,0.4,1.000,37,לה פיצליה,לה פיצליה,no,"הרב חיים דוד הלוי 5, ראשון לציון, Israel",,no,dist=37m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3222,flagged,0.6,0.000,12,קפה גרג,Bialik Mall,no,"ביאליק 76, קניון ביאליק, רמת גן, Israel",,no,dist=12m name=0.00 proximity-name-mismatch
3223,flagged,0.7,0.929,403,שווארמה ויקטור,שוארמה ויקטור,no,"שנקר אריה 5, פתח תקווה, Israel",,no,dist=403m name=0.93 needs-review
3224,flagged,0.4,1.000,799,שיפודי שמש,שיפודי שמש,no,"שד' הרצל 66, רמלה, Israel",,no,dist=799m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3225,verified,0.88,1.000,145,האופה מבגדד,האופה מבגדד,yes,"רוטשילד 45, בת ים, Israel","Rothschild St 40, Bat Yam, 59876, Israel",yes,dist=145m name=1.00 near+name
3226,flagged,0.7,1.000,694,"מאפיית שיבולת השרון בע""מ",מאפיית שיבולת השרון,no,"העמל 3, בת ים, Israel",,no,dist=694m name=1.00 needs-review
3227,verified,0.95,0.800,15,רולדין,Roladin,no,"העצמאות 65, פתח תקווה, Israel","HaAtsmaut St 65, Petah Tikva, Israel",yes,dist=15m name=0.80 close-proximity
3228,flagged,0.4,1.000,15,אכלולה,אכלולה,no,"עוזיאל 55, רמת גן, Israel",,no,dist=15m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3229,no_match,0.2,0.429,6717,בשר 34,Meat 34,no,"שד' ישראל גורי 34, תל אביב, Israel",,no,dist=6717m name=0.43 no-match
3230,flagged,0.4,1.000,501,פיצה עגבניה,עגבנייה,no,"דוד רזיאל 1, קניון רמלה, Israel",,no,dist=501m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
3231,verified,0.88,0.571,195,פלאפל שווארמה נדב,"Falafel, shawarma Nadav",no,"חיים עוזר 38, פתח תקווה, Israel","Khayim Ozer St 38, Petah Tikva, Israel",yes,dist=195m name=0.57 near+name
3232,verified,0.95,0.750,12,מקדונלד'ס,McDonald's,no,"נחלת יצחק 20, תל אביב, Israel","Nakhalat Yitskhak St 20, Tel Aviv-Yafo, 6744818, Israel",yes,dist=12m name=0.75 close-proximity
3233,no_match,0.2,,,סאסא ווארמה,,no,"הערבה 1, גבעת שמואל, Israel",,no,no-candidate
3234,flagged,0.4,0.875,25,לבל אפ גיימינג בר,Level Up Gaming Bar,no,"יד חרוצים 14, תל אביב, Israel",,no,dist=25m name=0.88 business=CLOSED_PERMANENTLY (non-operational)
3235,verified,0.95,0.700,0,טורק לחמג'ון,Turk Lahmajoun,no,"נחלת בנימין 77, תל אביב, Israel","Nahalat Binyamin St 77, Tel Aviv-Yafo, Israel",yes,dist=0m name=0.70 close-proximity
3236,verified,0.88,1.000,75,אווז 6,אווז 6,yes,"המלאכה 6, אזור תעשייה צפוני, לוד, Israel","HaMelacha St 6, Lod, Israel",yes,dist=75m name=1.00 near+name
3237,verified,0.95,1.000,54,פיצה כמעט חינם,פיצה כמעט חינם בני ברק,yes,"ז'בוטינסקי 12, פרדס כץ, בני ברק, Israel","Jabotinsky St 12, Bnei Brak, Israel",yes,dist=54m name=1.00 close-proximity
3238,no_match,0.2,0.000,1239,טוסי,2C,no,"דרך מנחם בגין 132, קניון עזריאלי, תל אביב, Israel",,no,dist=1239m name=0.00 no-match
3239,flagged,0.4,0.455,144,בהדונס חומוס,Bahadunas,no,"הרוקמים 26, חולון, Israel",,no,dist=144m name=0.45 business=CLOSED_PERMANENTLY (non-operational)
3240,flagged,0.4,1.000,9,קפה גרג,Cafe Greg,no,"רוטשילד 45, קניון G רוטשילד, ראשון לציון, Israel",,no,dist=9m name=1.00 business=CLOSED_PERMANENTLY (non-operational)
