group,pool,id,old_name,old_address,new_google_name,new_google_address,new_place_id,reason
sure_right,red-unique,6159,בראנצ'י,"החרש 14, נווה נאמן, הוד השרון, Israel",בראנצ'י,"HaMasger St 1, Hod Hasharon, Israel",ChIJvakNHKM3HRURAYGOeEiyBK8,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,6161,קרוקודיל,"סוקולוב 31, הרצליה, Israel",קרוקודיל צעצועים,"Weissburg St 17, Tel Aviv-Yafo, Israel",ChIJHanMjIBJHRURkESj5s2Cy2o,"LLM דחה (0.95): שם זהה אך כתובות שונות לחלוטין בעיירות שונות (הרצליה ותל אביב). אפילו אם יש קשר בעלות, אלו שתי חנויות פיזיות נפרדות. B מספציפי יותר ('צעצועים') מה שעשוי להצביע על עסק שונה או ענף נפרד."
sure_right,red-unique,6164,פיצה פרונטו,"שמואל הנציב 22, נתניה, Israel",פיצה פרונטו,"Shmuel HaNatziv St 22, Netanya, Israel",ChIJAbjTWKlqHRURJTC73HeCt5U,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,6165,שניצל קוקי,"משכית 22, הרצליה פיתוח, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6167,כרמלי'ס בייגל בייקרי,"משכית 22, הרצליה פיתוח, Israel",כרמליס בייגל,"Ben Avigdor St 3, Tel Aviv-Yafo, Israel",ChIJ53E7-R1LHRURUwOyHXF43V0,"LLM דחה (0.98): Different addresses in different cities (Herzliya Pituach vs Tel Aviv). Despite similar names (Carmeli's/Carmelis bagel), these are separate locations. Name variation (בייגל בייקרי vs בייגל) suggests different branches or entities."
wrong_or_notfound,red-unique,6170,דנה מבשלת לכם באהבה,"הרצליה, Israel",,,,נבדקו 3 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6171,קייטרינג נירו קורן,"סמילנסקי 46, נתניה, Israel",,,,נבדקו 3 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6173,משה שגב מטבח שף חוויתי,"המחקר 3, נתניה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
sure_right,red-unique,6174,קייטרינג קצבים,"כפר ויתקין, Israel",עץ השדה קייטרינג,"קניון אם הדרך, Kfar Vitkin, Israel",ChIJrZzo-rUUHRURu5xTame2VI8,שם תואם + עיר + רחוב
wrong_or_notfound,red-unique,6186,הפיצה של מיקי,"פתח תקוה 42, רמת אפרים, נתניה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6189,ריזוטו,"הרצליה, Israel",,,,נבדקו 5 מועמדים — אין התאמה
sure_right,red-unique,6191,אלון בשרים,"שד' בן אב""י 79, נתניה, Israel",אלון בשרים (כשר),"Ben Avi 79, Netanya, Israel",ChIJl3kXcgZAHRURgZENdpEI4hI,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,6198,השווארמה של חיים,"בן גוריון 8, הרצליה, Israel",שווארמה מיקס,"Altalef St 8, Yehud-Monosson, Israel",ChIJ19ELFYo1HRURVumlcSgPu_s,"LLM דחה (0.99): שתי עסקים שונים לחלוטין: שמות ייחודיים שונים (השווארמה של חיים vs שווארמה מיקס), ערים שונות (הרצליה vs יהוד-מונוסון), רחובות שונים (בן גוריון vs אלטלף). אין חפיפה."
wrong_or_notfound,red-unique,6199,לחם הכפר,"דרך רמתיים 86, הוד השרון, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6204,מסעדת חמשת החושים,"זרחין אלכסנדר 13, אזור תעשייה רעננה, Israel",מסעדת חמשת החושים,"Zarhin St 3, Ra'anana, Israel",ChIJ804a6WA4HRURJ-o_U5w3gqo,LLM דחה (0.95): Different street addresses: A is 'זרחין אלכסנדר 13' (Zarhin Alexander 13) in industrial zone vs B is 'Zarhin St 3' (Zarhin Street 3). Same restaurant name but different locations in Ra'anana.
wrong_or_notfound,red-unique,6209,ווק אווי,"המנופים 9, הרצליה פיתוח, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6210,שרה'ס פלייס,"אחוזה 88, רעננה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
still_maybe,red-unique,6219,פרש קיטשן,"השונית 2, מרינה הרצליה, Israel",פרש דה מרקט Fresh The Market,"Derekh ha-Darom 3, Kiryat Gat, Israel",ChIJpVkLPEiRAhURYe2c83whzhQ,"LLM לא הכריע: סימנים חלקיים (sim 0.50, addr 0)"
sure_right,red-unique,6223,בייקרי בכפר,"כפר יונה, Israel",Hakafriya,"Herzl St 5, Kfar Yona, Israel",ChIJq6raZOkVHRURqk8R2nwLI7g,שם תואם + עיר + רחוב
wrong_or_notfound,red-unique,6225,קפה caffe 16,"עתיר ידע 16, כפר סבא, Israel",,,,נבדקו 4 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6230,אנגוס בשרים,"בוסל 76, נתניה, Israel",מסעדת אנגוס בשרים עין המפרץ,"Ein HaMifratz, Israel",ChIJqStsR8_JHRURxiQ8n1DCWaw,"LLM דחה (0.95): Different locations: A is in Netanya (Bosel St 76), B is in Ein HaMifratz. Despite both being Angus Steakhouse branches, they are distinct physical restaurants in different cities."
wrong_or_notfound,red-unique,6235,פשוט טעים,"שטמפפר יהושע 19, נתניה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6236,רוזטה,"בן גוריון 3, רעננה, Israel",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6240,איילה- אוכל עם מודעות,"הבוטנים 40, פרדס חנה-כרכור, Israel",,,,נבדקו 4 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6250,פיצה אורגנו,"החסידה 1, קדימה, Israel",פיצה פרגו,"Sderot Yitshak Rabin 48, Kadima Tzoran, Israel",ChIJB5nskzg_HRUR1lzgusDMXWM,"LLM דחה (0.95): שני שמות שונים לחלוטין (אורגנו vs פרגו) וכתובות שונות בקדימה. אפילו אם יש טעות בכתובות, השמות הייחודיים מעידים על שתי מסעדות שונות."
wrong_or_notfound,red-unique,6256,בנדורה,"שד' אבא אבן 12, הרצליה פיתוח, Israel",שווארמה בנדורה,"Paz towers, Shoham St 3, Ramat Gan, Israel",ChIJAQDQWb9LHRUR2cI7egak1A8,"LLM דחה (0.95): שם זהה אך כתובות שונות לחלוטין - הרצליה פיתוח מול רמת גן, רחובות שונים. לא אותו מקום פיזי."
sure_right,red-unique,6261,escape resto bar,"התדהר 2, אזור תעשייה רעננה, Israel",Escape RestoBar,"Ha-Tidhar St 2, Ra'anana, Israel",ChIJcQN9XGc4HRURqAERa55XNTo,LLM אישר (0.95): התדהר (Ha-Tidhar) is the same street. Address 2 matches. 'escape resto bar' and 'Escape RestoBar' are identical establishment names (Hebrew and English variants of same name). Both in Ra'anana industrial zone. Different address formatting (Hebrew vs English transliteration) but referring to same location.
wrong_or_notfound,red-unique,6277,דורין אוכל ואהבה,"עזרא 35, כפר סבא, Israel",,,,נבדקו 6 מועמדים — אין התאמה
sure_right,red-unique,6279,לה קוצ'ינה,"ככר העצמאות 9, נתניה, Israel",לה קוצ'ינה,"Kikar HaAtsmaut 9, Netanya, Israel",ChIJOZwPhKhqHRURm0MzeSVtdLI,שם ייחודי תואם (sim 1.00) + עיר
wrong_or_notfound,red-unique,6281,Vick's Fish & Chips,"הרצל 2, נתניה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6284,פטר חומוס ובירה,"הדקל 19, תל מונד, Israel",חומוס פינת ירושלמי,"Ha-Dekel St 54, Tel Mond, Israel",ChIJd8_kQe8-HRURPWyMNXepdpw,"LLM דחה (0.95): שני מקומות שונים באותה רחוב - A בכתובת 19, B בכתובת 54. שמות שונים לחלוטין ולא תרגום/תעתיק של אותו שם. גם התפריטים שונים (A - חומוס ובירה, B - חומוס ירושלמי)."
wrong_or_notfound,red-unique,6291,האיטלקיה,"טשרניחובסקי 38, כפר סבא, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6300,קייטרינג מטעמי השרון,"החרושת 19, אזור תעשייה רעננה, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6302,סיטו קפה,"הדקל 19, תל מונד, Israel",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6477,J-DELI HP,"הפלמ""ח 42, ירושלים",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6516,Greenz הוד השרון,"הנגר 24, הוד השרון",גרין גרדן גינון ופיתוח הוד השרון - עיצוב גינות - דשא סינטטי - גנן בהוד השרון,"Ha-Hagana St 2, Hod Hasharon, 4522361, Israel",ChIJcb3RVTM3HRURkGpexFC7ueo,"LLM דחה (0.95): Different businesses at different addresses. A is 'Greenz' restaurant/food at Hangar St 24. B is 'Green Garden' landscaping/gardening service at Ha-Hagana St 2. Different street locations, different business types."
wrong_or_notfound,red-unique,6536,מוזיאון קפה,"דרך רופין 14, ירושלים",Modern,"מוזיאון ישראל, דרך רופין 11, ירושלים, 9370621, Israel",ChIJnRFQ2dHXAhURihE8RX0BgTA,"LLM דחה (0.95): שתי קפיאריות שונות באזור המוזיאון בירושלים. A: 'מוזיאון קפה' ברחוב רופין 14. B: 'Modern' בתוך מוזיאון ישראל ברחוב רופין 11. כתובות שונות, שמות שונים, אפילו שהן קרובות גיאוגרפית."
wrong_or_notfound,red-unique,6607,פלאפל בריבוע - גן יבנה,"המגנים 56, גן יבנה",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,6658,LAGO פנים,"פארק שמיר, מעלה אדומים",Lago Restaurant and Bar,"פארק שמיר, Ma'ale Adumim",ChIJoQ8ADVApAxURxjDPzwu4JGo,שם ייחודי תואם (sim 1.00) + עיר
sure_right,red-unique,6673,לחמשה | נוקדים,"נוקדים, נוקדים",אמפי נוקדים,"J6WV+4JP, Nokdim",ChIJGdcEd6UhAxURMdH-9E2Iyu8,שם תואם + עיר + רחוב
wrong_or_notfound,red-unique,6674,Nami Sushi Chef,"הרצל 42, גן יבנה",,,,נבדקו 5 מועמדים — אין התאמה
sure_right,red-unique,6677,King D Solima,"המלך דוד 23, ירושלים",King David Restaurant,"Jafa Gate, 34 Patriarchate Rd, Jerusalem 91140",ChIJSTEiwUwpAxURxMuNFEJP2-0,LLM אישר (0.95): המלך דוד = King David (unique name). A's address (המלך דוד 23 = King David St 23) and B's address (34 Patriarchate Rd near Jaffa Gate) both refer to the same iconic location in Jerusalem's Old City area. Minor address variation typical for same establishment with multiple entrance references.
wrong_or_notfound,red-unique,6681,קפה רימון מדרחוב בן יהודה,"לונץ משה 4, ירושלים",,,,נבדקו 2 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6697,J-DELI KD,"המלך דוד 10, ירושלים",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6722,מוזיאון קארדו,"דרך רופין 14, ירושלים",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6732,מיקס איט,"אברהם פצ'ורניק 7, נס ציונה",,,,נבדקו 6 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6754,BIGA מבקיעים,"גלובוס סנטר, אשקלון",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6767,Maimonplace,"בן מימון 5, ירושלים",Rachel Ba-Sdera,"Sderot Ben Maimon 13, Jerusalem, Israel",ChIJE0hQZNXXAhURR6KPDlbk0yM,LLM דחה (0.95): Different street numbers (5 vs 13) on same street (Ben Maimon/בן מימון). Completely different restaurant names. Maimonplace vs Rachel Ba-Sdera indicate separate establishments.
wrong_or_notfound,red-unique,6823,ג'וזף מודיעין,"דם המכבים 53, מודיעין",ROZA,"ישפרו סנטר, שד' המלאכות 1, Modi'in Makabim-Re'ut, Israel",ChIJ2-ZTaKbOAhUR1I7a9Ed4aik,"LLM דחה (0.95): Different names (ג'וזף vs ROZA) with no translation/transliteration match. Different addresses: 'דם המכבים 53' vs 'ישפרו סנטר, שד' המלאכות 1'. Both in Modi'in area but distinct locations and establishments."
wrong_or_notfound,red-unique,6826,Elizabeth,"תענך 2, אשקלון",Tel Tanach,,ChIJb5w56_3_HBURnP0VHjtbOlM,"LLM דחה (0.85): Elizabeth (אליזבת) is a personal name unrelated to Tel Tanach. תענך (Tanach) is the biblical city. Different establishment names with no linguistic connection. Address for B is missing, but names are fundamentally distinct - not translation variants of the same place."
sure_right,red-unique,6848,הנסן קפה,"גדליהו אלון 14, ירושלים",הדיר - בית מרזח בהנסן,"Gdalyahu Alon St 14, Jerusalem, Israel",ChIJ_3zwldcpAxURPYpEG02aZkg,"LLM אישר (0.95): הנסן קפה (Hansen Cafe) and הדיר - בית מרזח בהנסן (The Deer - event venue at Hansen) are both located at the identical address: גדליהו אלון 14 (Gdalyahu Alon St 14), Jerusalem. 'בהנסן' means 'at Hansen,' indicating the same physical location. Hansen appears to be a multi-concept venue with both a cafe and event space."
wrong_or_notfound,red-unique,6864,Greenz - כפר סבא,"עתיר ידע 1, כפר סבא",GREENZ בר בריאות אורגני,"Abba Hillel Silver Rd 16, Ramat Gan, 5250608, Israel",ChIJq1mdBeNLHRURI9ypXu-3KZ0,"LLM דחה (0.95): Different cities (Kfar Saba vs Ramat Gan), different addresses. Despite identical/similar branding ('Greenz'), these are separate locations. Chain branches in different municipalities = different places."
wrong_or_notfound,red-unique,6883,Newshi Modiin,"דם המכבים 55, מודיעין",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6891,עוזיאלה גבעתיים,"הרצוג 27, גבעתיים",,,,נבדקו 1 מועמדים — אין התאמה
wrong_or_notfound,red-unique,6906,Shisho,"קיבוץ גלויות משק 91, הזורעים",,,,נבדקו 5 מועמדים — אין התאמה
sure_right,red-unique,6937,תאילנדית בנחלה,"יצחק שדה 17, נהריה",Banahala Restaurant,"Yitshak Sadeh St 17, Nahariyya, 2230510, Israel",ChIJLecrlkDOHRURtX9TnKMP2OE,"LLM אישר (0.95): תאילנדית בנחלה (Thai at Nahal/Stream) translates to 'Banahala Restaurant' - בנחלה = ba-nahal = at the nahal/stream. Identical address: יצחק שדה 17 = Yitshak Sadeh St 17, Nahariyya. Same unique named establishment."
still_maybe,red-unique,6951,פרוסות ראול וולנברג,"ראול וולנברג 2, תל אביב",Prusot Culinary Art,"HaBarzel St 34, Tel Aviv-Yafo, Israel",ChIJXbuE6epJHRUR_KTXDUxQO6I,"LLM לא הכריע: סימנים חלקיים (sim 0.44, addr 0)"
wrong_or_notfound,red-unique,6992,Diana Express,"דרך מנחם בגין 132, תל אביב",,,,נבדקו 1 מועמדים — אין התאמה
sure_right,red-unique,7078,Adele Tapas & Wine,"גד מכנס 14, נתניה",אדל - טאפאס ויין,"Gad Machnes St 14, Netanya, Israel",ChIJE2yKSABBHRURX9YI-wJzBlE,שם ייחודי תואם (sim 0.86) + עיר
wrong_or_notfound,red-unique,7144,Burger market שיבא,"דרך שיבא 2, רמת גן",Burger Market,"Dam HaMacbim St 32, Modi'in-Maccabim-Re'ut, Israel",ChIJp0yVwKPNAhURlorqoLlYhmM,"LLM דחה (0.95): שתי ערים שונות: רמת גן vs מודיעין. אף על פי ששמות דומים, אלו סניפים שונים של שרשרת או שמות דומים במקומות שונים."
still_maybe,red-unique,7244,פרוסות צ'ק פוינט,"הסוללים 5, תל אביב",צ'ק פוינט,"Dr. Vicki Shiran St, Tel Aviv-Yafo, Israel",ChIJtw0dZ59LHRURpP93xO1WDk8,LLM לא הכריע: שם A מכיל 'פרוסות' (slices) - אולי שם מקומי או ברנדינג שונה. שם B הוא 'צ'ק פוינט' בלבד. כתובות בשפות שונות ויתכן שגיאה בנתונים. צריך אימות: האם זו אותה רשת עם שמות שונים או מקומות שונים
